PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
53,225766129,-0.081985906,0.170567721,-45.39143753,-0.10353139,-0.086117126,9.420572281,1.341020346,-1.304968476,0.465321004, 
54,225774462,-0.07094752,0.159138098,-45.38769913,-0.108996198,-0.062380217,9.416777611,1.324345589,-1.373947501,0.441217989, 
55,225782795,-0.06596566,0.155203879,-45.36950302,-0.092891857,-0.077372253,9.385706902,1.318172574,-1.294978738,0.483430237, 
56,225791128,-0.055357065,0.145190433,-45.36561966,-0.09973523,-0.062147502,9.425977707,1.273936749,-1.203228712,0.458584458, 
57,225799461,-0.049963929,0.140586823,-45.33618546,-0.111342385,-0.079118259,9.397068977,1.298552036,-1.308016419,0.493445426, 
58,225807794,-0.039214097,0.129753172,-45.33206177,-0.100156978,-0.075295672,9.417117119,1.290329814,-1.301459193,0.488553017, 
59,225816127,-0.033184744,0.124785691,-45.31516266,-0.091402166,-0.095777243,9.400844574,1.391403675,-1.382425904,0.417934686, 
60,225824460,-0.022559751,0.113292679,-45.31105042,-0.091171823,-0.084689043,9.404455185,1.275422335,-1.380146146,0.485812366, 
61,225832793,-0.017611865,0.109313704,-45.29042435,-0.085444428,-0.075334229,9.415340424,1.267046571,-1.252689719,0.412991107, 
62,225841126,-0.007109508,0.09851753,-45.28631973,-0.094935194,-0.090243094,9.404728889,1.260822177,-1.296515703,0.483788878, 
63,225849459,-0.000952742,0.093303815,-45.26765442,-0.076844782,-0.090484463,9.406405449,1.418426633,-1.388265848,0.548925817, 
64,225857792,0.009403291,0.082527295,-45.26441956,-0.065941595,-0.086994611,9.376999855,1.243763208,-1.295491099,0.378975362, 
65,225866125,0.014583491,0.077531084,-45.247509,-0.08590588,-0.079437569,9.402880669,1.304981232,-1.339240193,0.480484605, 
66,225874458,0.024753558,0.066532873,-45.24287796,-0.074806929,-0.092237584,9.412135124,1.221837401,-1.322257996,0.546492517, 
67,225882791,0.03011292,0.061252162,-45.22060013,-0.080575146,-0.087029897,9.399395943,1.302317262,-1.322283506,0.568930566, 
68,225891124,0.041849561,0.05025712,-45.21631622,-0.082674131,-0.0835329,9.386634827,1.408462763,-1.321310282,0.50428021, 
69,225899457,0.04717727,0.04505197,-45.19822311,-0.08612714,-0.103282414,9.407189369,1.341174126,-1.332682967,0.499900222, 
70,225907790,0.058239564,0.033393186,-45.19449615,-0.102246873,-0.095598787,9.429363251,1.329135299,-1.400278926,0.438144296, 
71,225916123,0.063002765,0.02725243,-45.17109299,-0.102167509,-0.090201207,9.425722122,1.267328262,-1.422537684,0.515755415, 
72,225924456,0.07441593,0.016517635,-45.16690826,-0.102553122,-0.083232842,9.396409035,1.372423291,-1.290188909,0.492753804, 
73,225932789,0.079201482,0.012041344,-45.14614487,-0.111634381,-0.086658366,9.405838966,1.347680211,-1.296771884,0.476616889, 
74,225941122,0.089357615,0.001358187,-45.1420517,-0.10221602,-0.064595737,9.412795067,1.22155571,-1.283324361,0.482380092, 
75,225949455,0.093942821,-0.003137485,-45.12065506,-0.089638956,-0.070327073,9.407279015,1.265714645,-1.249180794,0.458840638, 
76,225957788,0.104581751,-0.013987985,-45.11707306,-0.104116894,-0.071910888,9.427759171,1.280033112,-1.303636551,0.418139607, 
77,225966121,0.109083757,-0.018099952,-45.09509277,-0.100551844,-0.057371672,9.420247078,1.265765786,-1.219724178,0.452027202, 
78,225974454,0.119891338,-0.027942417,-45.09123611,-0.104730271,-0.064966239,9.404020309,1.298628807,-1.183736205,0.4515405, 
79,225982787,0.124278605,-0.032556307,-45.06945038,-0.101614989,-0.072816059,9.385857582,1.272860885,-1.315675139,0.554356039, 
80,225991120,0.134935036,-0.043303639,-45.0654068,-0.103329666,-0.056287091,9.389374733,1.282133222,-1.291725755,0.473799288, 
81,225999453,0.140342712,-0.048191588,-45.04668427,-0.096188128,-0.074652813,9.391472816,1.326113105,-1.288882852,0.438989609, 
82,226007786,0.151511118,-0.057821419,-45.0426178,-0.088828251,-0.059838343,9.396706581,1.343171954,-1.15748179,0.475515425, 
83,226016119,0.15679267,-0.063757189,-45.02447891,-0.108923368,-0.081554905,9.421264648,1.29714334,-1.409192801,0.548413634, 
84,226024452,0.168343648,-0.074777767,-45.02054214,-0.100259937,-0.087509803,9.392017365,1.39012289,-1.323333859,0.460095674, 
85,226032785,0.173970476,-0.079501472,-44.9940567,-0.088915795,-0.08708673,9.417551041,1.374805689,-1.307478666,0.586297035, 
86,226041118,0.183778048,-0.090017878,-44.99030685,-0.094170682,-0.083208933,9.419521332,1.181904793,-1.263883233,0.436709881, 
87,226049451,0.189179137,-0.094445758,-44.96928406,-0.090780936,-0.079751715,9.419483185,1.345912695,-1.261014462,0.446801901, 
88,226057784,0.200079873,-0.104629152,-44.96524811,-0.098083489,-0.081359364,9.427067757,1.311794639,-1.224642158,0.471340328, 
89,226066117,0.204155385,-0.109237984,-44.9432869,-0.081507929,-0.075970173,9.432271004,1.222362638,-1.315214276,0.394228727, 
90,226074450,0.214542881,-0.120258063,-44.94024277,-0.092821896,-0.070817322,9.415985107,1.251447439,-1.325536609,0.351440102, 
91,226082783,0.219167501,-0.125051767,-44.91976166,-0.109400943,-0.094503447,9.425947189,1.309617639,-1.355992079,0.451233208, 
92,226091116,0.230423108,-0.136510059,-44.91589355,-0.107943736,-0.085796684,9.403891563,1.355441451,-1.377431154,0.44933778, 
93,226099449,0.23468779,-0.141263947,-44.89659119,-0.100146927,-0.074514888,9.418311119,1.247374773,-1.331223011,0.448261917, 
94,226107782,0.245616481,-0.151965514,-44.89277267,-0.094904706,-0.078389987,9.411042213,1.317942023,-1.287243128,0.440654457, 
95,226116115,0.250628948,-0.15681304,-44.87290955,-0.094838113,-0.069193304,9.416470528,1.314868569,-1.321336031,0.473824948, 
96,226124448,0.26136288,-0.166864425,-44.86860657,-0.091255575,-0.076443225,9.416649818,1.294171929,-1.209580898,0.49920854, 
97,226132781,0.265793502,-0.172124758,-44.84941864,-0.10045784,-0.065611474,9.416699409,1.252292633,-1.37863493,0.461811841, 
98,226141114,0.276537508,-0.183395401,-44.84599686,-0.086347334,-0.079021834,9.3929739,1.295939445,-1.356504202,0.392320424, 
99,226149447,0.281916171,-0.187616542,-44.82364273,-0.107909583,-0.065611258,9.413389206,1.37019515,-1.259913087,0.407099873, 
100,226157780,0.292113721,-0.1978416,-44.81996155,-0.119425669,-0.056891866,9.382411957,1.231109858,-1.229765058,0.422878265, 
101,226166113,0.296916068,-0.202608332,-44.80043411,-0.102388404,-0.081905045,9.432116508,1.2694031,-1.294645786,0.508429766, 
102,226174446,0.308103234,-0.213075474,-44.79669952,-0.088226959,-0.076914676,9.411699295,1.350728154,-1.261244893,0.428590149, 
103,226182779,0.313577682,-0.217740655,-44.77753067,-0.091763198,-0.069370337,9.420884132,1.358361483,-1.299461484,0.384636164, 
104,226191112,0.325064957,-0.228901118,-44.77376175,-0.106665835,-0.078496985,9.417796135,1.386562586,-1.34333849,0.43396914, 
105,226199445,0.32936132,-0.233779207,-44.7547493,-0.111998118,-0.087463513,9.421877861,1.237385273,-1.344414353,0.43389231, 
106,226207778,0.340863705,-0.244684219,-44.75078201,-0.092093334,-0.080479488,9.415927887,1.388560414,-1.313600421,0.45661214, 
107,226216111,0.344876617,-0.248986632,-44.73113632,-0.094006673,-0.08057221,9.406924248,1.216893792,-1.287960529,0.494188219, 
108,226224444,0.356071413,-0.259016842,-44.72731781,-0.101919763,-0.084555835,9.390781403,1.35270071,-1.208761454,0.437836945, 
109,226232777,0.360061407,-0.263444632,-44.71165848,-0.074081726,-0.075338192,9.40477562,1.194455862,-1.282504797,0.38614741, 
110,226241110,0.37081787,-0.274881005,-44.70722961,-0.093153976,-0.081459865,9.383425713,1.30200994,-1.376713991,0.508993208, 
111,226249443,0.375436485,-0.279208809,-44.6862793,-0.089017354,-0.060991235,9.394002914,1.243161201,-1.237423658,0.478627592, 
112,226257776,0.386168838,-0.290513694,-44.68239594,-0.074246816,-0.077373154,9.414279938,1.299704671,-1.362651706,0.441679031, 
113,226266109,0.391068101,-0.295832157,-44.66146851,-0.081218258,-0.080672629,9.429267883,1.260489106,-1.339470625,0.448389977, 
114,226274442,0.401974499,-0.307365537,-44.6576004,-0.083702408,-0.072268412,9.399931908,1.320862174,-1.38898313,0.438426018, 
115,226282775,0.406210124,-0.312027872,-44.63618851,-0.105483472,-0.082880661,9.408112526,1.255725026,-1.331146121,0.459839553, 
116,226291108,0.416894585,-0.32297954,-44.6314621,-0.098157384,-0.075678468,9.409726143,1.294402599,-1.320541978,0.541267276, 
117,226299441,0.42104727,-0.327659994,-44.61278534,-0.100055538,-0.075779706,9.404399872,1.208543658,-1.293057799,0.476335108, 
118,226307774,0.431747705,-0.338567287,-44.6096077,-0.090314783,-0.097065859,9.443240166,1.297245622,-1.316110611,0.354257673, 
119,226316107,0.436798096,-0.343497038,-44.58953094,-0.09617652,-0.059231065,9.418807983,1.326778889,-1.334168673,0.508224845, 
120,226324440,0.447561204,-0.355169982,-44.58512497,-0.094549797,-0.081317283,9.417551994,1.303495526,-1.407912016,0.502794623, 
121,226332773,0.451922029,-0.3591021,-44.56335068,-0.088558361,-0.062651224,9.429937363,1.301036596,-1.269902468,0.524182439, 
122,226341106,0.462832659,-0.369967103,-44.55877686,-0.118892536,-0.048852172,9.386465073,1.32214272,-1.311064482,0.5195207, 
123,226349439,0.466743976,-0.374250293,-44.53793716,-0.098873682,-0.092745565,9.396310806,1.22908628,-1.293954372,0.548259914, 
124,226357772,0.477692127,-0.384752125,-44.53353119,-0.100841761,-0.067349046,9.388538361,1.328572035,-1.267110705,0.497594982, 
125,226366105,0.482698172,-0.390229374,-44.51264954,-0.094760433,-0.061392147,9.414008141,1.292378902,-1.371616721,0.520596504, 
126,226374438,0.493529409,-0.400407404,-44.50871658,-0.084171817,-0.083552599,9.405249596,1.314919591,-1.230046868,0.438221186, 
127,226382771,0.49853006,-0.406313032,-44.48833847,-0.093239613,-0.079837434,9.412824631,1.308157444,-1.448997259,0.365604758, 
128,226391104,0.509535789,-0.41764304,-44.484375,-0.088897131,-0.091965809,9.367347717,1.337383151,-1.367800117,0.442959756, 
129,226399437,0.514947593,-0.422028601,-44.46523666,-0.084042527,-0.087045521,9.414862633,1.381849647,-1.284553885,0.429870933, 
130,226407770,0.526016593,-0.433151871,-44.46046829,-0.095435277,-0.092710868,9.404419899,1.345246792,-1.342109084,0.537629962, 
131,226416103,0.53205806,-0.437803328,-44.4399147,-0.095555,-0.063592948,9.392827988,1.426751256,-1.279200315,0.480074793, 
132,226424436,0.543596327,-0.449520946,-44.43601608,-0.091676198,-0.086924352,9.411756516,1.400983334,-1.414136291,0.432893366, 
133,226432769,0.549239874,-0.454163939,-44.41509628,-0.090095542,-0.079787455,9.397029877,1.396885037,-1.297437787,0.456048638, 
134,226441102,0.559060752,-0.464779228,-44.41041183,-0.075620368,-0.081916116,9.387665749,1.197811246,-1.282530308,0.524028838, 
135,226449435,0.563787103,-0.469160527,-44.38892746,-0.087374851,-0.069822811,9.43174839,1.307363272,-1.283324361,0.502948284, 
136,226457768,0.57509762,-0.479827255,-44.38476181,-0.093976922,-0.076160967,9.397400856,1.377290368,-1.289138913,0.459506571, 
137,226466101,0.580082297,-0.483960062,-44.36489487,-0.104782477,-0.07570526,9.406966209,1.349332333,-1.262986779,0.443100691, 
138,226474434,0.590442657,-0.494851381,-44.36062622,-0.082613096,-0.070267439,9.413700104,1.264203191,-1.317980409,0.471212238, 
139,226482767,0.595186353,-0.499830514,-44.33878326,-0.112044707,-0.077391617,9.416637421,1.309502363,-1.351483941,0.557954907, 
140,226491100,0.605988383,-0.510783136,-44.33465195,-0.072047271,-0.083471343,9.406683922,1.318018794,-1.326663733,0.454230011, 
141,226499433,0.61077553,-0.515353918,-44.31370926,-0.085135892,-0.083572052,9.399839401,1.348013043,-1.337805748,0.491678059, 
142,226507766,0.62209475,-0.52699697,-44.30895233,-0.103362203,-0.079666056,9.404026031,1.380927324,-1.407963276,0.526615858, 
143,226516099,0.626526654,-0.531083524,-44.28946686,-0.109885447,-0.069646843,9.422418594,1.281172752,-1.253867984,0.371739388, 
144,226524432,0.637518883,-0.541957319,-44.28543091,-0.097873732,-0.079570562,9.404155731,1.342454791,-1.317211986,0.437324613, 
145,226532765,0.642056108,-0.546013892,-44.26434326,-0.116135381,-0.091926634,9.414317131,1.32485795,-1.279175043,0.571517646, 
146,226541098,0.653022051,-0.556783497,-44.25906372,-0.114894591,-0.081542797,9.39396286,1.339675665,-1.303661942,0.584773004, 
147,226549431,0.656811357,-0.561625004,-44.2390976,-0.092079319,-0.05563603,9.411053658,1.227754354,-1.36877358,0.462682724, 
148,226557764,0.668218076,-0.573624849,-44.23477936,-0.106691122,-0.071831442,9.42305088,1.393042922,-1.453095436,0.471314639, 
149,226566097,0.673037112,-0.578564823,-44.215168,-0.103340656,-0.068535976,9.404683113,1.340533614,-1.371334791,0.438118666, 
150,226574430,0.683501005,-0.589587033,-44.2109375,-0.077576004,-0.072320431,9.407849312,1.281928301,-1.337985039,0.45653528, 
151,226582763,0.687617898,-0.593637943,-44.18905258,-0.101659261,-0.088652112,9.405508995,1.282286882,-1.295260549,0.465730816, 
152,226591096,0.698051631,-0.603973687,-44.18519211,-0.096524343,-0.085367948,9.394408226,1.278393626,-1.256711125,0.409533203, 
153,226599429,0.702131748,-0.607658088,-44.16404343,-0.08878769,-0.07951095,9.410628319,1.268942118,-1.239959598,0.42907688, 
154,226607762,0.712893009,-0.618577302,-44.16025543,-0.094403028,-0.077709697,9.412709236,1.318889856,-1.327534556,0.400107175, 
155,226616095,0.716693938,-0.623169959,-44.13901901,-0.112842798,-0.084978297,9.409959793,1.227831244,-1.337703347,0.457380593, 
156,226624428,0.727537274,-0.632834136,-44.13354492,-0.097966194,-0.08471261,9.424304962,1.332490921,-1.175488472,0.596030474, 
157,226632761,0.731598198,-0.636978924,-44.1135025,-0.102967978,-0.078684002,9.382261276,1.288408875,-1.316955924,0.443036586, 
158,226641094,0.741654098,-0.647158325,-44.10866547,-0.088687725,-0.079150558,9.431470871,1.237513304,-1.238473773,0.518035054, 
159,226649427,0.746520817,-0.651097,-44.08757401,-0.076791853,-0.07280793,9.407204628,1.370668888,-1.274743676,0.444406956, 
160,226657760,0.757480383,-0.661628485,-44.0826416,-0.095741227,-0.074906223,9.391507149,1.347321391,-1.281505585,0.528511286, 
161,226666093,0.761369705,-0.665264785,-44.06214905,-0.097045191,-0.085123211,9.414006233,1.297399402,-1.281992316,0.48176533, 
162,226674426,0.77222681,-0.676139832,-44.0577507,-0.094931789,-0.063074782,9.418893814,1.33464241,-1.32348752,0.463784158, 
163,226682759,0.776366174,-0.680677414,-44.03781891,-0.104639918,-0.061711706,9.400978088,1.291789889,-1.351176262,0.46160692, 
164,226691092,0.787282765,-0.69142139,-44.03291702,-0.090022512,-0.078139909,9.408503532,1.343837976,-1.309476495,0.522440732, 
165,226699425,0.792241335,-0.695105612,-44.01326752,-0.0971433,-0.077648632,9.418024063,1.409308076,-1.274103284,0.399518043, 
166,226707758,0.803243041,-0.706465781,-44.00951385,-0.089917026,-0.06148069,9.410101891,1.354314208,-1.385576367,0.382484555, 
167,226716091,0.806675434,-0.710535526,-43.98871231,-0.103154741,-0.054552831,9.392128944,1.240702271,-1.331594348,0.537591577, 
168,226724424,0.817507625,-0.721645892,-43.98400879,-0.088680558,-0.054887552,9.38997364,1.336627483,-1.355812669,0.49543044, 
169,226732757,0.821932614,-0.725874186,-43.96409225,-0.093815975,-0.072520576,9.407365799,1.332644463,-1.325485349,0.442498684, 
170,226741090,0.832489073,-0.73704952,-43.95968628,-0.086874768,-0.078424729,9.398308754,1.303137064,-1.364444613,0.455126524, 
171,226749423,0.837046862,-0.741650581,-43.93970108,-0.093403108,-0.081166357,9.424440384,1.34714222,-1.371514201,0.441422909, 
172,226757756,0.848173976,-0.752497971,-43.93462372,-0.11340566,-0.077072844,9.428796768,1.37519002,-1.324204803,0.535273492, 
173,226766089,0.852392673,-0.756755114,-43.91350937,-0.091869988,-0.065036319,9.411326408,1.345195651,-1.365290046,0.520033062, 
174,226774422,0.863716006,-0.767547309,-43.90852737,-0.07079684,-0.096818052,9.397171974,1.399549007,-1.319722176,0.518393636, 
175,226782755,0.867464185,-0.771873593,-43.88737106,-0.08864522,-0.076246731,9.402750969,1.313843727,-1.401175499,0.521185696, 
176,226791088,0.878483951,-0.781983733,-43.88274002,-0.093916342,-0.084846921,9.412545204,1.363227844,-1.238294482,0.473363876, 
177,226799421,0.882687271,-0.785361707,-43.86138916,-0.091125786,-0.081924967,9.443680763,1.327624083,-1.242469668,0.503537416, 
178,226807754,0.893508792,-0.795856297,-43.85639191,-0.097729363,-0.077390358,9.414554596,1.340713143,-1.284989357,0.515524924, 
179,226816087,0.897398949,-0.799914598,-43.83579254,-0.085037895,-0.074018992,9.412320137,1.365763783,-1.400432706,0.487554103, 
180,226824420,0.907491267,-0.810155809,-43.8312645,-0.09253785,-0.097571887,9.411746979,1.254649401,-1.255968451,0.457457483, 
181,226832753,0.910670817,-0.813203454,-43.81181335,-0.097490005,-0.067983977,9.367046356,1.248566031,-1.248898983,0.390207291, 
182,226841086,0.921336472,-0.823783159,-43.80725861,-0.097574763,-0.084248126,9.430098534,1.324883342,-1.299051523,0.456996322, 
183,226849419,0.925085008,-0.826923907,-43.7866478,-0.100580968,-0.076201461,9.395251274,1.265663266,-1.199463248,0.503819227, 
184,226857752,0.935859919,-0.837900281,-43.78207779,-0.088206597,-0.080360755,9.391435623,1.339329958,-1.348358989,0.457611144, 
185,226866085,0.940002739,-0.841038704,-43.76059723,-0.10302683,-0.083793238,9.390422821,1.377828002,-1.269646406,0.471903861, 
186,226874418,0.950533986,-0.851863444,-43.75630951,-0.089834839,-0.08712735,9.403061867,1.312588573,-1.33078742,0.421725541, 
187,226882751,0.954396963,-0.855420828,-43.73634338,-0.080021925,-0.086525589,9.421186447,1.292507052,-1.269134164,0.376695752, 
188,226891084,0.96403265,-0.866464794,-43.73170471,-0.111750446,-0.072350837,9.401825905,1.206520081,-1.357272625,0.460198134, 
189,226899417,0.967337906,-0.869838476,-43.71080017,-0.097341217,-0.07277336,9.397794724,1.292532682,-1.309860706,0.484019399, 
190,226907750,0.977785051,-0.880727708,-43.70537186,-0.105854213,-0.082842402,9.422482491,1.306774139,-1.33816433,0.554791451, 
191,226916083,0.980613589,-0.884480178,-43.68401718,-0.112414092,-0.089309938,9.443306923,1.208799839,-1.327355266,0.484224349, 
192,226924416,0.991074145,-0.895554781,-43.67807388,-0.104105473,-0.088492326,9.375279427,1.310949326,-1.361780763,0.610912323, 
193,226932749,0.994376838,-0.89816457,-43.65686035,-0.106471814,-0.08704,9.410329819,1.359974861,-1.288959503,0.487297982, 
194,226941082,1.005378962,-0.908487856,-43.65253067,-0.104028702,-0.100761235,9.385268211,1.375112772,-1.275691271,0.412965477, 
195,226949415,1.008976817,-0.912002742,-43.63182449,-0.088759162,-0.091218151,9.399163246,1.299704671,-1.299589396,0.424645573, 
196,226957748,1.018522024,-0.92335397,-43.62734222,-0.091096185,-0.075567037,9.428173065,1.200731397,-1.400484085,0.430075824, 
197,226966081,1.02289629,-0.927622437,-43.60686111,-0.105056413,-0.089146905,9.407382965,1.399984479,-1.392902017,0.468804508, 
198,226974414,1.033252239,-0.9381423,-43.60241699,-0.097555719,-0.081799828,9.405179024,1.299704671,-1.302868009,0.424696833, 
199,226982747,1.036564112,-0.940555453,-43.58047485,-0.085990839,-0.093831815,9.429190636,1.349114537,-1.246030092,0.499772161, 
200,226991080,1.046792626,-0.950959265,-43.57587814,-0.095642433,-0.079679996,9.412689209,1.285309553,-1.289420605,0.437888175, 
201,226999413,1.049715996,-0.953919053,-43.55448532,-0.092849836,-0.067866609,9.436133385,1.306582093,-1.315713644,0.444509417, 
202,227007746,1.060059428,-0.964955986,-43.54965973,-0.100468472,-0.075285055,9.433216095,1.301651239,-1.367748976,0.463681638, 
203,227016079,1.062895536,-0.967772603,-43.52759552,-0.085839011,-0.088130653,9.391142845,1.326497078,-1.325357318,0.544340909, 
204,227024412,1.072862387,-0.977496028,-43.52267075,-0.073306352,-0.07580328,9.425188065,1.258542776,-1.211604595,0.468010545, 
205,227032745,1.07568562,-0.979849458,-43.5009613,-0.081327222,-0.088905409,9.41884613,1.294863701,-1.242572188,0.489244699, 
206,227041078,1.086260915,-0.99071306,-43.496521,-0.105780162,-0.067485005,9.39896965,1.333515525,-1.349383473,0.410224795, 
207,227049411,1.089282036,-0.992476881,-43.47465897,-0.083435558,-0.076240323,9.413286209,1.355543733,-1.207224369,0.475822836, 
208,227057744,1.099514484,-1.002816319,-43.47015762,-0.086290523,-0.078884862,9.437508583,1.29463315,-1.286808014,0.41140306, 
209,227066077,1.103127718,-1.00579381,-43.44895172,-0.092217006,-0.073680192,9.430375099,1.387945652,-1.313702822,0.493727177, 
210,227074410,1.113657713,-1.017128706,-43.4444313,-0.100176066,-0.079614922,9.4164505,1.331581593,-1.408372998,0.414771259, 
211,227082743,1.116470575,-1.019070864,-43.42245865,-0.091917709,-0.10033147,9.402461052,1.37997973,-1.279251814,0.491524428, 
212,227091076,1.126664519,-1.030181527,-43.41792679,-0.087823406,-0.080103993,9.405333519,1.293967128,-1.38355279,0.411761582, 
213,227099409,1.130233526,-1.033473849,-43.39683151,-0.076821268,-0.081980199,9.408801079,1.407028317,-1.37146306,0.483020425, 
214,227107742,1.140141249,-1.04378593,-43.39167786,-0.083602548,-0.081298426,9.418416023,1.261641979,-1.288421869,0.480996966, 
215,227116075,1.143629074,-1.046397924,-43.37065506,-0.091739193,-0.112481259,9.416547775,1.400240541,-1.295158148,0.443856239, 
216,227124408,1.154167175,-1.056805849,-43.36497498,-0.078970432,-0.07288865,9.401719093,1.341532707,-1.299307704,0.540268242, 
217,227132741,1.156264544,-1.058818936,-43.34402466,-0.094131328,-0.080294125,9.391860008,1.269710422,-1.260988712,0.385174036, 
218,227141074,1.166628122,-1.068862677,-43.33922577,-0.122328468,-0.087682687,9.426556587,1.31988883,-1.26039958,0.431689501, 
219,227149407,1.16986239,-1.071440101,-43.31698608,-0.109610982,-0.057130069,9.417578697,1.35989809,-1.271439314,0.544238448, 
220,227157740,1.180726528,-1.081553221,-43.31150436,-0.099346183,-0.055952474,9.446611404,1.3838346,-1.269057274,0.510901511, 
221,227166073,1.183290601,-1.083709717,-43.29006577,-0.108505249,-0.057505604,9.405083656,1.357644081,-1.309476495,0.374518514, 
222,227174406,1.193026066,-1.093742371,-43.2845726,-0.083060227,-0.068836294,9.40464592,1.249385357,-1.259925723,0.507008135, 
223,227182739,1.196311831,-1.095344305,-43.26304245,-0.110727757,-0.066542208,9.407751083,1.46330297,-1.264062643,0.466422409, 
224,227191072,1.207605958,-1.105811119,-43.25804901,-0.096291341,-0.068526953,9.405569077,1.43781662,-1.315239668,0.443472058, 
225,227199405,1.209705114,-1.108620763,-43.2359848,-0.099815182,-0.075509645,9.409897804,1.269659281,-1.353891611,0.492215991, 
226,227207738,1.220057249,-1.117964149,-43.23078537,-0.100317881,-0.07218945,9.398962021,1.327765107,-1.182775617,0.462669909, 
227,227216071,1.222823143,-1.119977593,-43.20917892,-0.085486636,-0.054032452,9.401368141,1.359629154,-1.275140643,0.377041519, 
228,227224404,1.233233094,-1.130107641,-43.20362473,-0.099308982,-0.087074906,9.436629295,1.337831378,-1.277036071,0.505496919, 
229,227232737,1.235139132,-1.132658124,-43.18046188,-0.076368287,-0.097294547,9.421586037,1.248757958,-1.324025273,0.574104607, 
230,227241070,1.245919943,-1.142912507,-43.17483139,-0.077771381,-0.089547537,9.390283585,1.383719444,-1.295363069,0.509787321, 
231,227249403,1.248048186,-1.14452374,-43.15399551,-0.079033703,-0.065376475,9.394980431,1.368030787,-1.309181929,0.400581032, 
232,227257736,1.259144306,-1.155264258,-43.14925003,-0.097529382,-0.086736508,9.402452469,1.423459768,-1.357144594,0.402066648, 
233,227266069,1.26152122,-1.157528758,-43.12670135,-0.096125402,-0.076256424,9.387458801,1.299807191,-1.28355515,0.493368626, 
234,227274402,1.271701813,-1.167767406,-43.12125778,-0.084165499,-0.100594491,9.421222687,1.315867066,-1.297079206,0.48186776, 
235,227282735,1.274319887,-1.170119047,-43.09951019,-0.094833754,-0.074771233,9.420748711,1.34336412,-1.310744524,0.396252215, 
236,227291068,1.284197688,-1.18010366,-43.09422684,-0.09871532,-0.076639168,9.417545319,1.282696962,-1.269518375,0.455741286, 
237,227299401,1.286304712,-1.181541681,-43.0720787,-0.097336732,-0.087767221,9.416337013,1.371680617,-1.290983081,0.409917414, 
238,227307734,1.29601872,-1.192382216,-43.06694412,-0.095547296,-0.069854148,9.408294678,1.263409257,-1.373179078,0.437222153, 
239,227316067,-0.450689495,0.615906239,-43.80347061,-0.090669185,-0.079536982,9.399539948,1.339816689,-1.351714373,0.39890328, 
240,227324400,-0.440058649,0.605933011,-43.79811859,-0.084771998,-0.077278838,9.408551216,1.355594993,-1.290624499,0.421751231, 
241,227332733,-0.44033885,0.605844319,-43.8095665,-0.08807154,-0.094830029,9.424391747,1.263614416,-1.286731243,0.556635797, 
242,227341066,-0.439140677,0.605977893,-43.80971527,-0.084481552,-0.071296297,9.419644356,1.457872629,-1.292519927,0.447288603, 
243,227349399,-0.438029736,0.606133997,-43.82090378,-0.079788931,-0.055624776,9.43725872,1.432309628,-1.254252076,0.392883897, 
244,227357732,-0.437364459,0.606825769,-43.82117081,-0.080809295,-0.047319595,9.415092468,1.394195557,-1.225051999,0.435710937, 
245,227366065,-0.43682,0.605994046,-43.83244324,-0.099190548,-0.055980027,9.420230865,1.36461103,-1.37125802,0.415245146, 
246,227374398,-0.436410248,0.606180668,-43.83264542,-0.08685156,-0.058311746,9.410795212,1.362664342,-1.286987185,0.441192359, 
247,227382731,-0.436450958,0.606287777,-43.84329605,-0.102463961,-0.062449921,9.432136536,1.292660594,-1.261501074,0.453717738, 
248,227391064,-0.437232018,0.606568098,-43.84373474,-0.100709267,-0.053536497,9.42815876,1.219417095,-1.274999857,0.413157642, 
249,227399397,-0.43733409,0.60571146,-43.85458755,-0.104958132,-0.084692456,9.431875229,1.286334038,-1.376688123,0.435301095, 
250,227407730,-0.437565118,0.605935454,-43.85442734,-0.098090738,-0.063616216,9.414216995,1.285001993,-1.282043576,0.483891308, 
251,227416063,-0.437583327,0.60559386,-43.86387634,-0.086718529,-0.070572607,9.427049637,1.295811296,-1.315367937,0.466448039, 
252,227424396,-0.437838525,0.605203569,-43.86428452,-0.092353873,-0.083222501,9.429969788,1.284438491,-1.355863929,0.416833282, 
253,227432729,-0.438109607,0.604888201,-43.87529755,-0.083677411,-0.080265172,9.41860199,1.265791416,-1.312370896,0.44408679, 
254,227441062,-0.437907696,0.605796814,-43.87516785,-0.091883324,-0.08078517,9.404548645,1.336627603,-1.200526476,0.482290387, 
255,227449395,-0.437601805,0.606140077,-43.88432312,-0.100197025,-0.074196659,9.425032616,1.334373474,-1.236860037,0.604649603, 
256,227457728,-0.437690407,0.606324017,-43.884758,-0.090540551,-0.068375602,9.396944046,1.303021669,-1.285591245,0.414720058, 
257,227466061,-0.437604725,0.606405973,-43.89514542,-0.087767117,-0.090729445,9.427495003,1.310936451,-1.268045425,0.463284642, 
258,227474394,-0.437948108,0.606693387,-43.89471054,-0.081967376,-0.070653111,9.428249359,1.271260142,-1.27455163,0.518560171, 
259,227482727,-0.437422156,0.607145488,-43.90433121,-0.097717285,-0.082071647,9.415121078,1.36496973,-1.224719048,0.510069013, 
260,227491060,-0.437997997,0.607627153,-43.90513611,-0.093843296,-0.096236907,9.388316154,1.244813323,-1.250128388,0.370983779, 
