PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
65,1699910398,0.898073435,-0.279929996,0.632661462,-0.009886786,0.101887524,9.412586212,1.239024758,-1.452813745,0.245730177,0.014892578,0.212402344,-1.021728516, 
66,1699918731,0.908065259,-0.292159855,0.634989381,-0.008012613,0.086984783,9.405442238,1.203292847,-1.467234731,0.295242518,0.011474609,0.211425781,-1.023925781, 
67,1699927064,0.91249609,-0.296663254,0.671152651,-0.031204149,0.105546668,9.429404259,1.193482399,-1.408244967,0.286789775,0.011962891,0.210449219,-1.021728516, 
68,1699935397,0.922304988,-0.308738708,0.672902405,-0.065738849,0.070852451,9.446889877,1.1815207,-1.449586391,0.224803329,0.010498047,0.213378906,-1.023193359, 
69,1699943730,0.9277156,-0.313585371,0.696811557,-0.069709487,0.083196476,9.42119503,1.292993665,-1.425201535,0.222190678,0.010986328,0.212890625,-1.024414063, 
70,1699952063,0.937809944,-0.325954497,0.69813782,-0.080576941,0.064774223,9.419834137,1.215484977,-1.486035466,0.175623983,0.015380859,0.211425781,-1.025878906, 
71,1699960396,0.942446887,-0.33103472,0.722046435,-0.076694764,0.040885758,9.425645828,1.202882767,-1.4741503,0.236278504,0.013183594,0.208007813,-1.026855469, 
72,1699968729,0.952811718,-0.344077885,0.725022912,-0.063516051,0.051744834,9.439997673,1.249731302,-1.565106511,0.374236763,0.009521484,0.212890625,-1.024902344, 
73,1699977062,0.958080471,-0.349136055,0.741135955,-0.052387781,0.0588676,9.428799629,1.301728249,-1.495154023,0.307767808,0.013916016,0.215576172,-1.022705078, 
74,1699985395,0.968136191,-0.360900223,0.744170785,-0.030461129,0.076780304,9.404445648,1.212309003,-1.412548184,0.378437489,0.013916016,0.211914063,-1.024169922, 
75,1699993728,0.972713053,-0.365884542,0.788995743,-0.015252387,0.084212422,9.431601524,1.234874964,-1.493130445,0.347649187,0.013916016,0.212402344,-1.024169922, 
76,1700002061,0.982623458,-0.378366172,0.791597188,-0.016631305,0.098853245,9.440627098,1.195352316,-1.498125196,0.326722354,0.012695313,0.209472656,-1.0234375, 
77,1700010394,0.988201678,-0.382533461,0.810971379,-0.04022713,0.089862764,9.450350761,1.351573467,-1.376867414,0.358970672,0.012451172,0.212890625,-1.023193359, 
78,1700018727,0.998274446,-0.395105571,0.813251436,-0.01271845,0.084067948,9.442681313,1.216304898,-1.511547089,0.288941383,0.012939453,0.213378906,-1.022705078, 
79,1700027060,1.002951622,-0.398385733,0.843886614,-0.020042298,0.082174726,9.43006897,1.232134342,-1.256967306,0.359098762,0.014404297,0.212402344,-1.022705078, 
80,1700035393,1.012896061,-0.410226494,0.846284807,-0.029337343,0.08914867,9.424679756,1.200167894,-1.422922134,0.301594824,0.010986328,0.214355469,-1.024169922, 
81,1700043726,1.017675877,-0.415178448,0.88192898,-0.051375411,0.063360348,9.421847343,1.242303252,-1.443054795,0.248906344,0.011962891,0.212402344,-1.024414063, 
82,1700052059,1.027246118,-0.427160472,0.884467423,-0.076912306,0.039484017,9.420902252,1.157673717,-1.440749407,0.318474561,0.011474609,0.211425781,-1.024414063, 
83,1700060392,1.031269073,-0.432552844,0.912431121,-0.058313675,0.064799398,9.423908234,1.152704716,-1.493181944,0.322214305,0.013916016,0.213867188,-1.025878906, 
84,1700068725,1.041527748,-0.44444865,0.914997876,-0.050908297,0.059101999,9.422096252,1.239664912,-1.431067467,0.32093358,0.013427734,0.213378906,-1.023681641, 
85,1700077058,1.046533823,-0.449050426,0.964471936,-0.03662869,0.054918054,9.398139,1.288434386,-1.415135145,0.272804409,0.012695313,0.208007813,-1.024414063, 
86,1700085391,1.056563377,-0.461151958,0.967258751,-0.032323536,0.077097885,9.419753075,1.213666677,-1.455400825,0.347623616,0.014892578,0.209960938,-1.021728516, 
87,1700093724,1.060807347,-0.466340244,0.985864103,-0.032221626,0.087798193,9.414135933,1.210208416,-1.486624479,0.333151519,0.010742188,0.208984375,-1.025390625, 
88,1700102057,1.070980668,-0.478046536,0.987522006,-0.01488867,0.097326852,9.444839478,1.230469227,-1.410627007,0.209357932,0.014404297,0.211425781,-1.023193359, 
89,1700110390,1.074588656,-0.483441323,0.995969951,-0.039405551,0.090939403,9.401526451,1.131547213,-1.50447762,0.340630889,0.014404297,0.212890625,-1.024169922, 
90,1700118723,1.084826589,-0.495891482,0.998613179,-0.025803071,0.078432634,9.438149452,1.239664793,-1.499815702,0.329693586,0.015380859,0.213378906,-1.024658203, 
91,1700127056,1.089847803,-0.501351774,0.98841548,-0.044298224,0.074446909,9.420326233,1.293121815,-1.50703907,0.266913116,0.012939453,0.212890625,-1.025390625, 
