PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
157,4222947754,-0.350934,-0.606011,0.270766,-0.660521,9.717459679,0.678851485,1.181300163,-0.300800771,2.379434347,-2.685998201,-2.047363281,0.813476563,-0.408203125
158,4222956087,-0.351109,-0.605956,0.270607,-0.660544,9.697432518,0.739144921,1.15520072,-0.394292772,2.354434967,-2.581671715,-2.048339844,0.811523438,-0.407714844
159,4222964420,-0.351268,-0.605899,0.270466,-0.660569,9.681264877,0.766461849,1.240426064,-0.424491942,2.245497465,-2.255986691,-2.045410156,0.812011719,-0.404296875
160,4222972753,-0.351417,-0.605852,0.270359,-0.660576,9.683861732,0.821450472,1.188246965,-0.664292336,1.800859809,-2.025509596,-2.045898438,0.811035156,-0.404785156
161,4222981086,-0.351547,-0.605804,0.270269,-0.660589,9.679498672,0.86256212,1.215383887,-0.643314421,1.704729915,-1.655998945,-2.047363281,0.809082031,-0.406738281
162,4222989419,-0.35167,-0.605736,0.270251,-0.660593,9.713223457,0.824138105,1.23174119,-1.373985887,1.436984062,-0.979091287,-2.044433594,0.812011719,-0.404296875
163,4222997752,-0.35178,-0.605664,0.270279,-0.660589,9.720422745,0.728131592,1.178580046,-1.723773956,1.139782071,-0.484890223,-2.044433594,0.810058594,-0.407714844
164,4223006085,-0.351883,-0.605606,0.270278,-0.660587,9.715276718,0.69867295,1.211199641,-1.332157969,1.140755534,-0.710372388,-2.045410156,0.813476563,-0.404296875
165,4223014418,-0.351977,-0.605562,0.270279,-0.660577,9.679201126,0.705379128,1.226928949,-1.227446914,0.906871974,-0.707785249,-2.044921875,0.811523438,-0.409179688
166,4223022751,-0.352065,-0.60552,0.270292,-0.660563,9.670028687,0.708274484,1.220239282,-1.307517052,0.770988464,-0.576102555,-2.045898438,0.810546875,-0.405273438
167,4223031084,-0.352143,-0.605494,0.270324,-0.660533,9.693675995,0.667231262,1.225303531,-1.375394821,0.361877918,-0.468855768,-2.043457031,0.811523438,-0.408691406
168,4223039417,-0.352205,-0.605488,0.270345,-0.660497,9.710248947,0.60030967,1.210439682,-1.076246023,0.135294393,-0.523747087,-2.044433594,0.810546875,-0.409667969
169,4223047750,-0.352265,-0.605512,0.270321,-0.660453,9.723202705,0.592355549,1.191198707,-0.527640462,-0.003573186,-1.019920468,-2.044921875,0.810058594,-0.409667969
170,4223056083,-0.352322,-0.605562,0.270263,-0.6604,9.75440979,0.626553178,1.192157149,-0.101035349,-0.159461409,-1.419963479,-2.044921875,0.809570313,-0.41015625
171,4223064416,-0.352376,-0.605618,0.270194,-0.660348,9.753360748,0.645844579,1.193223,0.066007882,-0.160460353,-1.496421933,-2.045410156,0.810058594,-0.410644531
172,4223072749,-0.35243,-0.605678,0.270132,-0.660289,9.764982224,0.678261161,1.177515268,-0.007312865,-0.29806006,-1.49065876,-2.046875,0.806640625,-0.408203125
173,4223081082,-0.352491,-0.605724,0.270065,-0.660242,9.793292999,0.649242103,1.163238287,-0.065111384,-0.011603247,-1.481962562,-2.044433594,0.809082031,-0.40625
174,4223089415,-0.352556,-0.605774,0.269985,-0.660194,9.796133995,0.680450022,1.170248032,0.067147717,0.013204138,-1.653680563,-2.045410156,0.810546875,-0.404296875
175,4223097748,-0.352613,-0.605821,0.269895,-0.660158,9.789953232,0.705513537,1.194317341,0.234600782,0.164084777,-1.583074927,-2.046386719,0.810058594,-0.40625
176,4223106081,-0.352677,-0.605852,0.269806,-0.660131,9.774295807,0.725305438,1.156185508,0.13213104,0.413247257,-1.551044464,-2.043945313,0.809082031,-0.407226563
177,4223114414,-0.352741,-0.605878,0.269742,-0.6601,9.774538994,0.743502259,1.192529082,-0.146987289,0.299686521,-1.340994716,-2.045898438,0.80859375,-0.406738281
178,4223122747,-0.352807,-0.605883,0.269678,-0.660086,9.770082474,0.70723021,1.142323375,-0.198651195,0.631826341,-1.191100359,-2.047363281,0.809082031,-0.408691406
179,4223131080,-0.35289,-0.605879,0.269598,-0.660078,9.733695984,0.720953643,1.150491238,-0.205951244,0.91045785,-1.419246316,-2.047363281,0.807617188,-0.406738281
180,4223139413,-0.352965,-0.605872,0.269528,-0.660073,9.740319252,0.749946892,1.183423758,-0.238916785,0.879490435,-1.237462044,-2.046386719,0.810546875,-0.408203125
181,4223147746,-0.353044,-0.605862,0.269469,-0.660064,9.748581886,0.72861737,1.183072925,-0.404435903,0.844219446,-1.182673097,-2.044921875,0.809570313,-0.407226563
182,4223156079,-0.353113,-0.605847,0.269407,-0.660066,9.780890465,0.766105235,1.136121869,-0.268731743,0.958407879,-1.061799645,-2.044921875,0.807128906,-0.407714844
183,4223164412,-0.35318,-0.60582,0.269357,-0.660075,9.76458931,0.762035251,1.199596167,-0.408316463,1.043485522,-0.85528487,-2.048828125,0.807617188,-0.407714844
184,4223172745,-0.35324,-0.605792,0.269318,-0.660085,9.763473511,0.766019404,1.193480492,-0.43399477,1.005922198,-0.692903399,-2.046386719,0.807617188,-0.405273438
185,4223181078,-0.353299,-0.605765,0.269272,-0.660096,9.754869461,0.750991583,1.189067245,-0.360840529,1.013427138,-0.727482677,-2.049804688,0.807128906,-0.411621094
186,4223189411,-0.353359,-0.605732,0.26924,-0.660108,9.747121811,0.771877587,1.180326343,-0.522312641,1.016705751,-0.619723558,-2.045410156,0.80859375,-0.411621094
187,4223197744,-0.353418,-0.605689,0.269229,-0.660121,9.705513954,0.733080566,1.194431782,-0.747666657,1.017294884,-0.373237789,-2.046386719,0.808105469,-0.412109375
188,4223206077,-0.353466,-0.605665,0.269205,-0.660126,9.628306389,0.728881836,1.234273076,-0.482943565,0.796269655,-0.503255665,-2.046875,0.805175781,-0.406738281
189,4223214410,-0.353498,-0.605664,0.269175,-0.660122,9.656273842,0.802456021,1.233235955,-0.204004571,0.488796413,-0.5219028,-2.045410156,0.809082031,-0.408203125
190,4223222743,-0.353518,-0.605662,0.269179,-0.660111,9.675372124,0.796833873,1.237398863,-0.457969695,0.224406302,-0.174445733,-2.048828125,0.806640625,-0.409179688
191,4223231076,-0.353539,-0.605638,0.26922,-0.660106,9.70745182,0.73690021,1.203029513,-0.878273785,0.298457086,0.239954174,-2.042480469,0.80859375,-0.408691406
192,4223239409,-0.353564,-0.605632,0.26922,-0.660098,9.729762077,0.696465194,1.192343116,-0.466217458,0.320715845,-0.220628202,-2.048339844,0.809570313,-0.408691406
193,4223247742,-0.353596,-0.605625,0.269224,-0.660085,9.786283493,0.700270474,1.180984497,-0.577050269,0.301581979,-0.264940828,-2.048339844,0.805664063,-0.409179688
194,4223256075,-0.353632,-0.60561,0.26923,-0.660078,9.811375618,0.679255009,1.195376039,-0.651049852,0.423710704,-0.237354338,-2.047851563,0.810546875,-0.412109375
195,4223264408,-0.353679,-0.605584,0.269224,-0.660079,9.796326637,0.613285065,1.201055288,-0.656185448,0.684745312,-0.33964473,-2.046386719,0.809570313,-0.409179688
196,4223272741,-0.353732,-0.605577,0.269157,-0.660083,9.771712303,0.672982395,1.19353056,-0.055621311,0.868860424,-0.976171315,-2.044921875,0.807617188,-0.406738281
197,4223281074,-0.3538,-0.605565,0.269081,-0.660089,9.760204315,0.756406009,1.195919633,-0.096808992,1.024620533,-1.146019101,-2.045898438,0.808105469,-0.408203125
198,4223289407,-0.353876,-0.605521,0.269072,-0.660093,9.768186569,0.655822694,1.17320931,-0.953502655,0.997213364,-0.561041355,-2.045410156,0.806640625,-0.407714844
199,4223297740,-0.353942,-0.605499,0.269025,-0.660096,9.780389786,0.617783904,1.157151222,-0.4113518,0.94590801,-0.868053675,-2.046875,0.807128906,-0.407714844
200,4223306073,-0.354022,-0.605508,0.268869,-0.660109,9.773670197,0.782294631,1.196936965,0.643122256,1.329071641,-1.968057156,-2.04296875,0.808105469,-0.41015625
201,4223314406,-0.3541,-0.605485,0.268795,-0.660118,9.786247253,0.81700629,1.249503732,-0.256360084,1.176948667,-1.174988985,-2.049804688,0.80859375,-0.412597656
202,4223322739,-0.354163,-0.605432,0.268804,-0.66013,9.752794266,0.719167948,1.173488259,-1.015771031,1.009072781,-0.218783975,-2.045898438,0.807128906,-0.41015625
203,4223331072,-0.35423,-0.605417,0.268722,-0.660141,9.763422966,0.73037678,1.211391211,-0.043659464,1.110274673,-1.156367421,-2.044433594,0.805664063,-0.411132813
204,4223339405,-0.354286,-0.605396,0.268662,-0.660154,9.741441727,0.757965267,1.209202528,-0.168375164,1.054845333,-0.847382903,-2.047851563,0.806152344,-0.409667969
205,4223347738,-0.354348,-0.605368,0.268613,-0.660167,9.725384712,0.802026808,1.231097221,-0.371905833,1.069112539,-0.773127258,-2.045898438,0.806152344,-0.409667969
206,4223356071,-0.354408,-0.605338,0.268587,-0.660173,9.758273125,0.751270235,1.228164554,-0.569519758,0.92326504,-0.593469083,-2.045410156,0.806152344,-0.409667969
207,4223364404,-0.354451,-0.605301,0.26858,-0.660186,9.746886253,0.695478082,1.201684713,-0.634093106,0.879669607,-0.224803329,-2.046386719,0.806152344,-0.410644531
208,4223372737,-0.354499,-0.605295,0.268501,-0.660198,9.733711243,0.756191432,1.215604305,0.137919843,0.947867513,-0.99631685,-2.045410156,0.801757813,-0.411132813
209,4223381070,-0.354542,-0.605284,0.268445,-0.660208,9.730563164,0.806561708,1.226762652,-0.062306628,0.869167805,-0.740366638,-2.047851563,0.809082031,-0.412109375
210,4223389403,-0.354577,-0.605251,0.268458,-0.660214,9.70374012,0.750490606,1.220911622,-0.73342526,0.651190698,-0.033183243,-2.049316406,0.806152344,-0.411621094
211,4223397736,-0.354604,-0.605236,0.268436,-0.660223,9.717844009,0.708760619,1.194238663,-0.270012468,0.66929996,-0.306128532,-2.045410156,0.805664063,-0.412597656
212,4223406069,-0.354627,-0.605239,0.26838,-0.66023,9.683639526,0.776233673,1.239809275,0.163034633,0.630417585,-0.620005429,-2.045410156,0.805175781,-0.41015625
213,4223414402,-0.354636,-0.60524,0.268358,-0.660233,9.721743584,0.798071325,1.230346203,-0.051318116,0.392922342,-0.2352283,-2.044433594,0.8046875,-0.414550781
214,4223422735,-0.35464,-0.605224,0.268369,-0.660241,9.717744827,0.744954288,1.21396625,-0.39129582,0.423300833,0.18239896,-2.045410156,0.8046875,-0.407714844
215,4223431068,-0.354646,-0.605216,0.268349,-0.660253,9.70743084,0.742415011,1.220153451,-0.056620263,0.532289386,-0.112075083,-2.044433594,0.804199219,-0.413574219
216,4223439401,-0.354653,-0.605226,0.268313,-0.660255,9.723124504,0.773236632,1.225425005,0.127315566,0.374236792,-0.363056183,-2.050292969,0.805664063,-0.412597656
217,4223447734,-0.354659,-0.605219,0.268308,-0.660261,9.734976768,0.784838557,1.217385292,-0.208973721,0.407727361,-0.012871153,-2.049316406,0.806152344,-0.411621094
218,4223456067,-0.354657,-0.605206,0.268326,-0.660267,9.725828171,0.744095922,1.238850951,-0.386505961,0.316617548,0.265593976,-2.043945313,0.805664063,-0.411621094
219,4223464400,-0.354657,-0.605202,0.268324,-0.660271,9.720691681,0.721342742,1.191985488,-0.19117184,0.318871588,0.049947757,-2.047363281,0.806152344,-0.410644531
220,4223472733,-0.354656,-0.6052,0.268324,-0.660273,9.7168293,0.758831084,1.205182552,-0.17854403,0.282934815,0.043544196,-2.045898438,0.807128906,-0.412597656
221,4223481066,-0.354653,-0.605202,0.268316,-0.660276,9.729911804,0.789259017,1.222663999,-0.089969993,0.26905188,-0.002036331,-2.045898438,0.806152344,-0.41015625
222,4223489399,-0.354651,-0.60519,0.268331,-0.660282,9.744367599,0.817584276,1.185547948,-0.345241457,0.325121492,0.232833415,-2.044921875,0.805664063,-0.411132813
223,4223497732,-0.354652,-0.605171,0.268356,-0.660289,9.738888741,0.78347975,1.199481964,-0.498414546,0.359905571,0.335136592,-2.049316406,0.8046875,-0.411621094
224,4223506065,-0.354655,-0.605139,0.268395,-0.6603,9.758301735,0.743530869,1.213107824,-0.700895131,0.442152917,0.486542404,-2.047363281,0.806152344,-0.413574219
225,4223514398,-0.354668,-0.60511,0.268415,-0.660313,9.740934372,0.739739895,1.190805316,-0.574335217,0.565306246,0.247997075,-2.046875,0.806640625,-0.413085938
226,4223522731,-0.354682,-0.605082,0.268433,-0.660323,9.737823486,0.767027617,1.189210057,-0.570646703,0.542227626,0.197818711,-2.044921875,0.806152344,-0.414550781
227,4223531064,-0.354696,-0.605044,0.268465,-0.660337,9.757043839,0.775124729,1.223693848,-0.744797826,0.600346446,0.370176882,-2.045410156,0.80859375,-0.410644531
228,4223539397,-0.354705,-0.605005,0.268506,-0.660351,9.750383377,0.759610057,1.20832932,-0.77894181,0.553549349,0.494841456,-2.045898438,0.804199219,-0.411132813
229,4223547730,-0.354716,-0.604964,0.268535,-0.660371,9.732372284,0.740719795,1.210489869,-0.68311882,0.667558134,0.420944333,-2.045410156,0.806152344,-0.411621094
230,4223556063,-0.354726,-0.604918,0.26856,-0.660398,9.738618851,0.773773372,1.228780031,-0.629815698,0.804953039,0.442639619,-2.043457031,0.807128906,-0.412597656
231,4223564396,-0.354735,-0.60487,0.268604,-0.660419,9.692681313,0.776512623,1.222098947,-0.832936466,0.684028149,0.593891621,-2.046386719,0.806152344,-0.4140625
232,4223572729,-0.354742,-0.604817,0.268659,-0.660441,9.688246727,0.75506109,1.223829746,-0.916823149,0.660744786,0.714688301,-2.044921875,0.805175781,-0.409667969
233,4223581062,-0.354742,-0.604781,0.2687,-0.660459,9.69181633,0.745069027,1.258965015,-0.681377053,0.517894208,0.592867017,-2.043945313,0.804199219,-0.410644531
234,4223589395,-0.354748,-0.604742,0.268741,-0.660473,9.69489193,0.742422581,1.258807778,-0.759756565,0.541638613,0.514974177,-2.047851563,0.804199219,-0.411132813
235,4223597728,-0.35475,-0.604704,0.268797,-0.660484,9.743022919,0.755468965,1.209703088,-0.874623597,0.405434906,0.675280809,-2.045898438,0.805664063,-0.411621094
236,4223606061,-0.354752,-0.604672,0.268849,-0.660492,9.724790573,0.747457981,1.205297351,-0.804171681,0.355551183,0.590741098,-2.045898438,0.804199219,-0.415039063
237,4223614394,-0.354758,-0.604631,0.26889,-0.66051,9.705563545,0.767514348,1.232542157,-0.76119101,0.594327092,0.55608505,-2.043945313,0.806640625,-0.413085938
238,4223622727,-0.354762,-0.604587,0.268959,-0.66052,9.720098495,0.777943373,1.26082468,-1.036928296,0.39755857,0.773396194,-2.047851563,0.805175781,-0.412597656
239,4223631060,-0.354761,-0.604544,0.269045,-0.660525,9.732452393,0.783429265,1.233729243,-1.162540436,0.255630046,0.939248323,-2.047851563,0.809570313,-0.410644531
240,4223639393,-0.35475,-0.604509,0.269127,-0.660529,9.769882202,0.733910322,1.208716035,-0.994741619,0.159602284,0.946317911,-2.043945313,0.804199219,-0.412597656
241,4223647726,-0.354743,-0.604473,0.2692,-0.660536,9.764352798,0.723588765,1.213343859,-0.957882822,0.239979789,0.873880923,-2.041992188,0.8046875,-0.412597656
242,4223656059,-0.354745,-0.604431,0.269265,-0.660546,9.735369682,0.707681179,1.235990405,-0.970817924,0.404961079,0.73702389,-2.046875,0.806152344,-0.412109375
243,4223664392,-0.35474,-0.604398,0.269312,-0.66056,9.74070549,0.723567307,1.202972293,-0.675280929,0.409853339,0.66430521,-2.046386719,0.806640625,-0.411132813
244,4223672725,-0.354735,-0.604357,0.269369,-0.660577,9.759747505,0.729769051,1.23163414,-0.821794271,0.463720113,0.769374847,-2.047363281,0.805175781,-0.4140625
245,4223681058,-0.354735,-0.604316,0.269431,-0.660589,9.731092453,0.709332824,1.243084788,-0.913518786,0.411210924,0.75487715,-2.044921875,0.807128906,-0.415527344
246,4223689391,-0.354732,-0.604285,0.269482,-0.660598,9.767007828,0.705799401,1.245295405,-0.754889905,0.341258436,0.631954432,-2.047363281,0.802734375,-0.4140625
247,4223697724,-0.354725,-0.604262,0.269524,-0.660606,9.748473167,0.730333567,1.217878222,-0.598515034,0.286239088,0.569660664,-2.047363281,0.807617188,-0.412597656
248,4223706057,-0.354719,-0.604227,0.26958,-0.660619,9.738638878,0.72452575,1.250953555,-0.772435725,0.375632733,0.728238285,-2.045898438,0.805664063,-0.416015625
249,4223714390,-0.354705,-0.604202,0.269658,-0.660617,9.746871948,0.681744635,1.239365935,-0.933984518,0.021644026,0.891144812,-2.044433594,0.80859375,-0.409667969
250,4223722723,-0.35469,-0.604194,0.269698,-0.660616,9.722008705,0.715477407,1.222842932,-0.466191888,0.064342961,0.510286808,-2.047851563,0.810058594,-0.4140625
251,4223731056,-0.354678,-0.604193,0.269729,-0.660611,9.748437881,0.732243657,1.228636622,-0.404820174,0.012371674,0.382625431,-2.046875,0.80859375,-0.412109375
252,4223739389,-0.354658,-0.60418,0.269793,-0.660608,9.748251915,0.761548877,1.252369761,-0.687293947,-0.054443054,0.761485577,-2.046875,0.806640625,-0.410644531
253,4223747722,-0.354635,-0.604169,0.269875,-0.660596,9.725670815,0.722000837,1.225260496,-0.841209948,-0.23397325,0.90333724,-2.047363281,0.810546875,-0.412109375
254,4223756055,-0.354608,-0.604173,0.269946,-0.660578,9.719176292,0.714390337,1.200482845,-0.659707308,-0.39129582,0.754928291,-2.046386719,0.80859375,-0.409179688
255,4223764388,-0.354572,-0.604174,0.270027,-0.660564,9.736242294,0.744424999,1.248779058,-0.684988618,-0.415014625,0.955282986,-2.046386719,0.807128906,-0.412109375
256,4223772721,-0.35453,-0.604173,0.270132,-0.660544,9.732102394,0.742064476,1.214946508,-0.883754969,-0.583914876,1.175360322,-2.046875,0.810546875,-0.41015625
257,4223781054,-0.354485,-0.604189,0.270239,-0.66051,9.728317261,0.689705729,1.220103383,-0.829760492,-0.878017604,1.108942747,-2.045898438,0.807617188,-0.412597656
258,4223789387,-0.354424,-0.604231,0.270326,-0.660469,9.703117371,0.690392375,1.20226419,-0.432816535,-1.117126465,0.945318878,-2.048339844,0.80859375,-0.414550781
259,4223797720,-0.354359,-0.604297,0.270418,-0.660406,9.753958702,0.725606799,1.197389126,-0.41145426,-1.572265744,0.831105053,-2.047363281,0.809570313,-0.410644531
260,4223806053,-0.354305,-0.604347,0.270534,-0.660341,9.694973946,0.651483655,1.21547246,-0.797435105,-1.514966726,0.972341895,-2.045410156,0.812011719,-0.410644531
261,4223814386,-0.354218,-0.604463,0.270654,-0.660232,9.661615372,0.686021268,1.2657516,-0.396649271,-2.624319315,0.846883535,-2.047363281,0.8125,-0.413574219
262,4223822719,-0.354102,-0.604613,0.270761,-0.660113,9.719573975,0.716411173,1.257407665,0.085551552,-3.059377193,0.827519119,-2.044433594,0.809082031,-0.412597656
263,4223831052,-0.353959,-0.604791,0.270879,-0.659979,9.721074104,0.74755162,1.290226817,0.293359816,-3.589565754,0.989349842,-2.043945313,0.810546875,-0.413574219
264,4223839385,-0.353787,-0.604989,0.271029,-0.659827,9.716029167,0.74916172,1.218660116,0.267924905,-4.192039013,1.362344265,-2.045898438,0.808105469,-0.408203125
265,4223847718,-0.3536,-0.60522,0.271192,-0.659649,9.750094414,0.734138191,1.195781946,0.344754815,-4.828385353,1.355697513,-2.045410156,0.811523438,-0.41015625
266,4223856051,-0.353394,-0.605458,0.271369,-0.659468,9.717096329,0.668379307,1.211001992,0.394433588,-5.041918278,1.601376295,-2.045898438,0.809570313,-0.409179688
267,4223864384,-0.353186,-0.605748,0.271512,-0.659255,9.671244621,0.682478786,1.239967823,0.855848491,-5.637987614,0.979923844,-2.04296875,0.809082031,-0.407714844
268,4223872717,-0.35295,-0.606071,0.271667,-0.65902,9.662977219,0.703494966,1.21835804,1.057970405,-6.265741348,1.101668358,-2.045410156,0.811523438,-0.407714844
269,4223881050,-0.352692,-0.60644,0.271816,-0.658757,9.677721024,0.764927566,1.231981993,1.419438601,-6.990368843,0.956153929,-2.046875,0.810546875,-0.401855469
270,4223889383,-0.352376,-0.606824,0.272006,-0.658494,9.702484131,0.815585196,1.218526125,1.595331669,-7.529574394,1.765973568,-2.048339844,0.811523438,-0.404785156
271,4223897716,-0.352036,-0.607218,0.272217,-0.658225,9.709483147,0.878755867,1.159592271,1.636852026,-7.863377571,2.083282709,-2.041503906,0.810058594,-0.404785156
272,4223906049,-0.351665,-0.607579,0.272511,-0.657969,9.745116234,0.830353379,1.121279359,1.026106238,-7.977490425,3.247142076,-2.046875,0.809570313,-0.405761719
273,4223914382,-0.351273,-0.607934,0.272842,-0.657714,9.745480537,0.755632997,1.13715601,0.870551169,-8.163962364,3.782403469,-2.045410156,0.8125,-0.400390625
274,4223922715,-0.350865,-0.608278,0.273164,-0.657479,9.744283676,0.679454446,1.136016726,1.082508922,-7.918065071,3.968951702,-2.044921875,0.81640625,-0.3984375
275,4223931048,-0.350442,-0.608627,0.273461,-0.657258,9.75884819,0.651366293,1.068823457,1.511829138,-7.782846928,3.974406958,-2.042480469,0.8125,-0.396972656
