PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
64,2501781284,1.273897648,-0.63577652,98.72782898,-0.00314322,0.152179524,9.420940399,1.211233139,-1.462444663,0.349595875,0.321777344,-0.083984375,-1.02734375, 
65,2501789617,1.278691411,-0.640854537,98.71246338,-0.003200851,0.137295842,9.410161972,1.258414507,-1.425201535,0.285099208,0.320800781,-0.085449219,-1.025390625, 
66,2501797950,1.288967729,-0.652575612,98.71535492,0.018707655,0.162517637,9.39125061,1.241124988,-1.40161097,0.385071576,0.321777344,-0.082275391,-1.028320313, 
67,2501806283,1.294990659,-0.657115698,98.71040344,0.018698815,0.133260086,9.404444695,1.400880933,-1.376688361,0.483788878,0.322265625,-0.082275391,-1.026367188, 
68,2501814616,1.305482268,-0.668534458,98.71286774,0.020768067,0.137051955,9.404384613,1.265381455,-1.365930319,0.332255036,0.323242188,-0.081298828,-1.026855469, 
69,2501822949,1.310153842,-0.673229694,98.6944809,0.011953655,0.126234427,9.424824715,1.228983641,-1.395642638,0.294986308,0.3203125,-0.083496094,-1.02734375, 
70,2501831282,1.321317554,-0.685383797,98.69704437,0.035789687,0.105950452,9.435747147,1.34729588,-1.456169248,0.348596901,0.321777344,-0.082275391,-1.027832031, 
71,2501839615,1.326234937,-0.689413071,98.68384552,0.02523927,0.117266171,9.446766853,1.266175628,-1.312883139,0.422032952,0.321777344,-0.080322266,-1.027832031, 
72,2501847948,1.336339474,-0.70159328,98.68629456,0.029158374,0.115404993,9.461418152,1.220966458,-1.459294081,0.336481363,0.322265625,-0.080322266,-1.024902344, 
73,2501856281,1.34117043,-0.706474721,98.65683746,0.028858799,0.111303858,9.435860634,1.278701067,-1.403455257,0.365169376,0.321777344,-0.080810547,-1.0234375, 
74,2501864614,1.351755261,-0.718222499,98.65911102,0.028430404,0.15090315,9.391392708,1.278265595,-1.408731818,0.312736988,0.323730469,-0.080810547,-1.022949219, 
75,2501872947,1.35608089,-0.723108768,98.64324188,0.023583122,0.129416361,9.430258751,1.239588141,-1.394977093,0.393293798,0.322265625,-0.081298828,-1.024902344, 
76,2501881280,1.366917968,-0.734374642,98.64559937,0.021824792,0.153112754,9.426298141,1.307978034,-1.351381183,0.323571771,0.324707031,-0.084228516,-1.025878906, 
77,2501889613,1.370687246,-0.739569485,98.61971283,0.016314706,0.145564258,9.419213295,1.168944001,-1.427711844,0.382638246,0.321777344,-0.084472656,-1.026367188, 
78,2501897946,1.380930305,-0.752229631,98.62255096,0.005156131,0.172493905,9.398878098,1.239319086,-1.516311407,0.387620211,0.324707031,-0.081298828,-1.026855469, 
79,2501906279,1.385717392,-0.757690012,98.6102829,0.011917631,0.160564721,9.464898109,1.283516407,-1.460856557,0.367167234,0.322753906,-0.080322266,-1.023925781, 
80,2501914612,1.396399736,-0.770011902,98.61229706,0.029752631,0.152548119,9.42812252,1.290995717,-1.479478002,0.288582742,0.321777344,-0.081787109,-1.026855469, 
81,2501922945,1.400844693,-0.774359405,98.58789825,0.020814996,0.148971409,9.428352356,1.225320935,-1.334014893,0.42899999,0.320800781,-0.082763672,-1.026367188, 
82,2501931278,1.41057241,-0.785877049,98.59049988,0.015191523,0.144992158,9.417552948,1.177038193,-1.382016063,0.354385793,0.318359375,-0.079833984,-1.026367188, 
83,2501939611,1.415341616,-0.790914237,98.57476044,0.027991889,0.148353532,9.417300224,1.257364154,-1.414930105,0.362121254,0.322753906,-0.083007813,-1.029785156, 
84,2501947944,1.42624557,-0.802471578,98.57801056,0.050104409,0.142797828,9.424338341,1.322040081,-1.384987116,0.436735511,0.322753906,-0.083984375,-1.02734375, 
85,2501956277,1.430990577,-0.807300866,98.56252289,0.024413047,0.135424256,9.415787697,1.252958655,-1.389930844,0.412811786,0.319335938,-0.082763672,-1.023925781, 
86,2501964610,1.441976547,-0.819193125,98.56575012,0.028488623,0.148406878,9.43569088,1.331748009,-1.426021338,0.435326695,0.323242188,-0.082275391,-1.026855469, 
87,2501972943,1.447475195,-0.82430166,98.54953766,0.019773392,0.150579259,9.450505257,1.345169902,-1.417414904,0.285944551,0.318359375,-0.080322266,-1.024902344, 
88,2501981276,1.458027959,-0.835660934,98.55213165,0.023234099,0.14664422,9.432221413,1.278752446,-1.364214182,0.358253539,0.321289063,-0.083496094,-1.028808594, 
89,2501989609,1.462421179,-0.841082335,98.53423309,0.020858509,0.155036807,9.395521164,1.211233139,-1.45427382,0.351440161,0.32421875,-0.080810547,-1.029296875, 
90,2501997942,1.472664595,-0.853036463,98.5369873,0.030769434,0.144457757,9.432180405,1.242712975,-1.436113238,0.380512238,0.322753906,-0.081298828,-1.028320313, 
91,2502006275,1.477231503,-0.857751966,98.49697876,0.012608933,0.14449501,9.430743217,1.230776787,-1.372666717,0.314504355,0.3203125,-0.081787109,-1.025878906, 
92,2502014608,1.486949325,-0.869688451,98.49976349,0.006858957,0.127601057,9.418351173,1.180496097,-1.432629824,0.384380013,0.322265625,-0.082275391,-1.028320313, 
93,2502022941,1.492272496,-0.873799741,98.48085022,0.025471192,0.136849999,9.430691719,1.322808743,-1.302406907,0.321189672,0.322753906,-0.081298828,-1.024902344, 
94,2502031274,1.502028584,-0.88481617,98.48364258,0.024953535,0.132606328,9.401502609,1.185670257,-1.324435234,0.383406729,0.320800781,-0.080322266,-1.026855469, 
95,2502039607,1.506492615,-0.889090717,98.46731567,0.02167587,0.152877316,9.417729378,1.229470491,-1.326612234,0.335431188,0.322753906,-0.083251953,-1.026855469, 
96,2502047940,1.517372251,-0.900508583,98.47045135,0.018704727,0.127914071,9.465893745,1.322065711,-1.371949553,0.426720351,0.321289063,-0.083251953,-1.026367188, 
97,2502056273,1.522016048,-0.905283868,98.45222473,0.027419047,0.127343342,9.438297272,1.254905462,-1.384808064,0.43407166,0.322265625,-0.084960938,-1.026367188, 
98,2502064606,1.533120871,-0.91683495,98.45514679,0.04035541,0.154652596,9.437577248,1.34965241,-1.390289426,0.402002603,0.320800781,-0.083740234,-1.025390625, 
99,2502072939,1.537259221,-0.92140919,98.44037628,0.047008224,0.131996542,9.399417877,1.201089859,-1.367825747,0.303310961,0.323730469,-0.079833984,-1.027832031, 
100,2502081272,1.547840595,-0.933017612,98.44252777,0.034700628,0.141447663,9.423358917,1.286385298,-1.399151921,0.312557667,0.320800781,-0.084716797,-1.021484375, 
101,2502089605,1.552201986,-0.937242389,98.40632629,0.040381145,0.112335041,9.434812546,1.233158946,-1.318082929,0.373007298,0.323730469,-0.081787109,-1.025390625, 
102,2502097938,1.562306643,-0.948931932,98.40861511,0.025353411,0.120987959,9.414858818,1.22913754,-1.410319686,0.328054309,0.3203125,-0.082763672,-1.02734375, 
103,2502106271,1.566748142,-0.953010559,98.38856506,0.038516138,0.128417566,9.425483704,1.252548814,-1.298769712,0.341476172,0.321777344,-0.079345703,-1.026855469, 
104,2502114604,1.577317595,-0.964321434,98.39077759,0.012913793,0.121225208,9.433543205,1.286564589,-1.36631453,0.318807572,0.321777344,-0.081787109,-1.02734375, 
105,2502122937,1.580929995,-0.969305873,98.36728668,0.02014984,0.137237892,9.418462753,1.164179564,-1.40634954,0.38120383,0.319824219,-0.080810547,-1.025878906, 
106,2502131270,1.590921879,-0.980025947,98.36954498,0.034968581,0.135345966,9.423708916,1.217995167,-1.29554224,0.327029705,0.322753906,-0.082763672,-1.02734375, 
107,2502139603,1.595313907,-0.98474884,98.3449173,0.031520911,0.120834909,9.442439079,1.265407085,-1.384116292,0.340528399,0.320800781,-0.081787109,-1.025878906, 
108,2502147936,1.605536461,-0.996652365,98.34814453,0.034680337,0.118345566,9.418656349,1.250089765,-1.435447216,0.446135938,0.32421875,-0.080322266,-1.024414063, 
109,2502156269,1.609851122,-1.001055717,98.32794952,0.027666258,0.120360091,9.426158905,1.266252398,-1.34574616,0.405691057,0.321777344,-0.084228516,-1.025390625, 
110,2502164602,1.620150447,-1.013318062,98.32997894,0.017000508,0.116838351,9.439346313,1.256493449,-1.482833624,0.303900093,0.323242188,-0.081298828,-1.029785156, 
111,2502172935,1.624491572,-1.018182635,98.31280518,0.029537978,0.112690993,9.420882225,1.280263662,-1.405350685,0.352029294,0.322265625,-0.078857422,-1.0234375, 
112,2502181268,1.635595918,-1.029479265,98.31505585,0.027769368,0.134577081,9.416852951,1.353878856,-1.368133187,0.327849388,0.323242188,-0.081298828,-1.025390625, 
113,2502189601,1.639189482,-1.035388827,98.29748535,0.02535519,0.159058511,9.454926491,1.201576471,-1.53734076,0.251057893,0.322265625,-0.080322266,-1.026367188, 
114,2502197934,1.649323106,-1.046241879,98.30079651,0.006229375,0.149193153,9.415336609,1.242456913,-1.312294006,0.456407219,0.323242188,-0.080322266,-1.026855469, 
115,2502206267,1.653098106,-1.050316572,98.28010559,0.00317047,0.158738866,9.43725872,1.226806521,-1.319594026,0.384533674,0.323242188,-0.085449219,-1.025390625, 
116,2502214600,1.663053274,-1.061715961,98.28266907,0.032110296,0.168981522,9.41987133,1.219865203,-1.380427957,0.367269695,0.323242188,-0.080810547,-1.028808594, 
117,2502222933,1.666905999,-1.066195726,98.26989746,0.010188733,0.156238839,9.424405098,1.237923265,-1.380427957,0.370317817,0.318359375,-0.084472656,-1.026855469, 
118,2502231266,1.676593781,-1.078055859,98.27230072,0.015622992,0.164971873,9.414977074,1.188333988,-1.437880635,0.351875514,0.321777344,-0.081787109,-1.025878906, 
119,2502239599,1.68150568,-1.083589196,98.25928497,0.002796137,0.163033187,9.417212486,1.36192143,-1.515466094,0.355487138,0.319824219,-0.079345703,-1.025390625, 
120,2502247932,1.692397714,-1.095573545,98.26174164,0.020158468,0.150820583,9.444604874,1.334335208,-1.452993155,0.361711442,0.318847656,-0.083496094,-1.029785156, 
121,2502256265,1.696445942,-1.099123478,98.23966217,0.019790908,0.137702093,9.424814224,1.257108212,-1.284707546,0.434609503,0.322265625,-0.083740234,-1.026367188, 
122,2502264598,1.706564546,-1.110671639,98.24156952,0.031676069,0.136642054,9.389770508,1.241816401,-1.405939698,0.293500692,0.321289063,-0.081298828,-1.024902344, 
123,2502272931,1.710219026,-1.114961624,98.2226944,0.026034482,0.139787033,9.450363159,1.214537263,-1.382425666,0.334560305,0.319335938,-0.081787109,-1.02734375, 
124,2502281264,1.719881296,-1.126604795,98.22531128,0.036387473,0.133428723,9.424648285,1.190434456,-1.416262507,0.38117826,0.321777344,-0.082763672,-1.026367188, 
125,2502289597,1.723952889,-1.131394267,98.20521545,0.019835854,0.160542712,9.413516998,1.270760536,-1.445949197,0.3886832,0.319824219,-0.080322266,-1.026855469, 
126,2502297930,1.734094501,-1.143101096,98.20843506,0.019836342,0.138491362,9.414086342,1.250397325,-1.422153473,0.454255611,0.321777344,-0.081787109,-1.028808594, 
127,2502306263,1.738716722,-1.147802234,98.18850708,-0.005096436,0.146439016,9.436619759,1.341980934,-1.445385695,0.317232281,0.3203125,-0.083740234,-1.024414063, 
128,2502314596,1.749035597,-1.159487128,98.19113159,-0.002839853,0.135737315,9.447878838,1.272425532,-1.423075557,0.383483499,0.323242188,-0.079345703,-1.026367188, 
129,2502322929,1.753207445,-1.16426909,98.17436218,0.013036751,0.138546005,9.421798706,1.296041846,-1.461804509,0.440987468,0.323730469,-0.082275391,-1.024414063, 
130,2502331262,1.76304841,-1.176156521,98.17670441,0.026332583,0.125877753,9.432798386,1.214511752,-1.44948411,0.351773143,0.3203125,-0.081787109,-1.026367188, 
131,2502339595,1.766796589,-1.180329084,98.15624237,0.026391221,0.116610311,9.433084488,1.252804995,-1.403378248,0.380230486,0.322265625,-0.085449219,-1.02734375, 
132,2502347928,1.776913762,-1.19192791,98.15933228,0.037257224,0.112617753,9.427462578,1.251959801,-1.414085269,0.442678034,0.323242188,-0.080322266,-1.026855469, 
133,2502356261,1.78029573,-1.196420074,98.14226532,0.029446147,0.119247817,9.401927948,1.219199181,-1.449740171,0.333663851,0.322753906,-0.081298828,-1.025878906, 
134,2502364594,1.790760756,-1.208724618,98.14533234,0.039644286,0.094372377,9.44447422,1.294351339,-1.499508739,0.444752783,0.320800781,-0.077880859,-1.028808594, 
135,2502372927,1.795612335,-1.21374476,98.12493896,0.052654471,0.119793117,9.43987751,1.41149807,-1.51707983,0.384315968,0.321777344,-0.082275391,-1.026855469, 
136,2502381260,1.805325985,-1.225911736,98.12730408,0.025719488,0.116551727,9.444473267,1.204675794,-1.488724947,0.362300545,0.319824219,-0.084472656,-1.02734375, 
137,2502389593,1.808503509,-1.229850054,98.1085968,0.020903179,0.147862688,9.453052521,1.225641131,-1.387996912,0.423070312,0.325683594,-0.081298828,-1.029785156, 
138,2502397926,1.818261862,-1.240447402,98.11178589,-0.01766918,0.16975233,9.440858841,1.214947104,-1.299051523,0.454844773,0.319824219,-0.083984375,-1.027832031, 
139,2502406259,1.822023869,-1.244877815,98.09223175,0.003746854,0.158034027,9.42959404,1.306236386,-1.455042362,0.460428715,0.321289063,-0.085449219,-1.024902344, 
140,2502414592,1.831986308,-1.256804824,98.09465027,0.014497868,0.164760724,9.41086483,1.239280581,-1.462572813,0.368063718,0.321777344,-0.079833984,-1.026367188, 
141,2502422925,1.835678935,-1.261119723,98.07765961,-0.001104011,0.180010393,9.432987213,1.297886014,-1.461573839,0.337685257,0.323730469,-0.082275391,-1.024414063, 
142,2502431258,1.846094966,-1.272678614,98.08059692,-0.015737925,0.169083431,9.431954384,1.296144366,-1.419336081,0.430588067,0.322265625,-0.081298828,-1.027832031, 
143,2502439591,1.849945903,-1.276391983,98.05851746,0.007990602,0.156207159,9.367512703,1.318121195,-1.402328014,0.361173511,0.322265625,-0.080322266,-1.02734375, 
144,2502447924,1.860241055,-1.288190365,98.06072235,0.017184755,0.14670442,9.428033829,1.281595349,-1.45163548,0.342705667,0.322753906,-0.083251953,-1.025878906, 
145,2502456257,1.864089727,-1.290885091,98.04154968,0.026201651,0.144693568,9.42056179,1.320042491,-1.29587543,0.351516932,0.325683594,-0.081298828,-1.027832031, 
146,2502464590,1.873918772,-1.301993251,98.04424286,0.041189898,0.12838693,9.435282707,1.228727579,-1.3686198,0.403104007,0.323730469,-0.079345703,-1.025878906, 
147,2502472923,1.87710464,-1.304711819,98.02397156,0.046430361,0.12803407,9.426039696,1.249731302,-1.308503151,0.36588648,0.322753906,-0.081787109,-1.02734375, 
148,2502481256,1.886809945,-1.31566751,98.02561951,0.017437402,0.141107336,9.432144165,1.213768959,-1.355479717,0.280181289,0.319824219,-0.082275391,-1.027832031, 
149,2502489589,1.889535546,-1.319683194,98.00649261,0.016591791,0.112824105,9.412867546,1.204291582,-1.471153498,0.331102401,0.322753906,-0.082763672,-1.025878906, 
150,2502497922,1.899706841,-1.330748081,98.00840759,0.013192006,0.145644382,9.408475876,1.27163136,-1.370002985,0.313915253,0.323730469,-0.081787109,-1.029785156, 
151,2502506255,1.902682424,-1.333578348,97.99093628,0.018972682,0.13302882,9.419735909,1.250141025,-1.337600946,0.399031341,0.323242188,-0.081787109,-1.026367188, 
152,2502514588,1.912955046,-1.345833778,97.9937439,0.006493913,0.131394506,9.43307972,1.287614822,-1.512827992,0.425490916,0.323730469,-0.081787109,-1.026367188, 
153,2502522921,1.915465355,-1.349327445,97.9776001,0.0067353,0.120431311,9.433467865,1.204137921,-1.427404404,0.414143741,0.322265625,-0.081787109,-1.026855469, 
154,2502531254,1.925620079,-1.361514568,97.97986603,0.029922843,0.124876589,9.410681725,1.275115132,-1.508780837,0.361711413,0.322265625,-0.083251953,-1.025878906, 
155,2502539587,1.928792715,-1.364877343,97.96169281,0.018219564,0.127602234,9.438570976,1.296041846,-1.424433112,0.417524815,0.320800781,-0.081298828,-1.024414063, 
156,2502547920,1.938670039,-1.376195192,97.96379852,0.032598704,0.087086499,9.43569088,1.242405534,-1.408910871,0.341143161,0.321289063,-0.082275391,-1.026855469, 
157,2502556253,1.940974951,-1.379402995,97.94337463,0.029915461,0.077025086,9.40866375,1.203343868,-1.418285728,0.363248259,0.322265625,-0.081787109,-1.026367188, 
158,2502564586,1.951092005,-1.391222954,97.94500732,0.02397804,0.099880941,9.443109512,1.272451162,-1.472126961,0.289095014,0.322753906,-0.081787109,-1.024902344, 
159,2502572919,1.953000784,-1.394222021,97.92592621,0.036109243,0.100709587,9.41345787,1.176205635,-1.405978084,0.301223367,0.322753906,-0.080810547,-1.024902344, 
