PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
1654,333321317,0.746219397,0.100540131,-0.314905554,-0.577825844,3.385346174,5.08392334,7.561346531,187.5495453,-31.68133354,-28.99751472,-1.196777344,-0.28515625,-1.305175781, 
1655,333329650,0.742918253,0.109474257,-0.32329607,-0.575819135,3.226730585,5.247355461,7.409771442,172.8703613,-28.12627792,-32.88848495,-1.197753906,-0.302734375,-1.293945313, 
1656,333337983,0.739623785,0.117738478,-0.330554336,-0.574306726,3.192334414,5.365767479,7.189537525,154.7964478,-22.50286293,-36.62915039,-1.198242188,-0.324707031,-1.283691406, 
1657,333346316,0.736579716,0.125376984,-0.336646438,-0.573062241,3.407897472,5.514956951,6.868366718,137.6530762,-14.95274639,-36.39818954,-1.197265625,-0.342285156,-1.276855469, 
1658,333354649,0.733964086,0.132666841,-0.341631055,-0.571825743,3.485160112,5.522197247,6.673946381,124.5634079,-4.440176964,-33.41798019,-1.196289063,-0.354980469,-1.270996094, 
1659,333362982,0.731702209,0.140057057,-0.346047908,-0.570304155,3.41988492,5.643810749,6.51671648,121.8547821,4.192390919,-29.24085617,-1.194824219,-0.368652344,-1.266113281, 
1660,333371315,0.729673088,0.147430435,-0.35006389,-0.568592012,3.182397366,5.866846085,6.435003757,118.9506836,9.637687683,-26.21683311,-1.19140625,-0.384277344,-1.258300781, 
1661,333379648,0.727780402,0.154113233,-0.353433013,-0.567159534,3.106699228,6.145679951,6.744534969,105.3869553,10.75441551,-25.91557503,-1.187988281,-0.3984375,-1.255371094, 
1662,333387981,0.726063371,0.159973055,-0.355973214,-0.566148043,3.310581923,6.339268684,6.779414654,88.22084808,12.65804863,-26.54190254,-1.183105469,-0.406738281,-1.251464844, 
1663,333396314,0.724629104,0.16563952,-0.357836306,-0.565181136,3.497775078,6.536542416,6.409192085,80.21877289,19.13607216,-25.29919052,-1.179199219,-0.416503906,-1.249023438, 
1664,333404647,0.723571479,0.171192333,-0.359086901,-0.564087331,3.292362928,6.582111359,6.31596899,74.05158234,26.56271935,-21.97255707,-1.176269531,-0.427246094,-1.248535156, 
1665,333412980,0.722795248,0.176499024,-0.359882712,-0.562938392,3.159140587,6.642451763,6.453104973,67.71973419,30.63679314,-19.06518364,-1.174316406,-0.431640625,-1.245117188, 
1666,333421313,0.722185075,0.181579322,-0.360587776,-0.561653197,3.191213608,6.494733334,6.358346462,65.00243378,31.00019646,-15.55593204,-1.169433594,-0.439941406,-1.248535156, 
1667,333429646,0.721412063,0.186987206,-0.362265587,-0.559789479,3.147824287,6.470267296,6.427331924,79.0747757,24.45113754,-10.22899151,-1.167480469,-0.44921875,-1.247558594, 
1668,333437979,0.720273256,0.192526802,-0.365382761,-0.557346761,3.054787636,6.82521534,6.250626087,95.25614166,10.90844727,-4.292353153,-1.162109375,-0.456054688,-1.242675781, 
1669,333446312,0.718732953,0.198416919,-0.369516939,-0.554536819,3.008914232,7.123216629,6.052054882,109.4593887,2.421083212,-2.764868259,-1.160644531,-0.464355469,-1.236328125, 
1670,333454645,0.717065632,0.204440832,-0.373402566,-0.55189842,2.951977968,7.183531284,5.85845089,108.3346481,4.839245319,-6.821308136,-1.162597656,-0.475585938,-1.225097656, 
1671,333462978,0.715841472,0.210131213,-0.37604776,-0.549549103,3.0597229,6.989573956,5.419604778,92.92048645,15.95287704,-8.048273087,-1.159179688,-0.485839844,-1.224609375, 
1672,333471311,0.714997232,0.215894297,-0.378097862,-0.547001958,2.888669014,6.915557384,5.437918663,89.04330444,24.94558525,-5.360805035,-1.155761719,-0.493164063,-1.22265625, 
1673,333479644,0.714100599,0.221780509,-0.380472183,-0.54416436,2.799929857,7.110508919,5.668196201,94.36925507,23.22902489,-2.535586834,-1.153320313,-0.497558594,-1.218261719, 
1674,333487977,0.712995172,0.227553174,-0.383459747,-0.541125059,2.900800467,7.297334671,5.632331848,99.52574158,15.92489529,0.304991394,-1.15234375,-0.506835938,-1.21484375, 
1675,333496310,0.711993337,0.232922137,-0.386454016,-0.538020611,3.101131439,7.492218018,5.518669605,95.64097595,13.56402588,3.908379793,-1.153320313,-0.515136719,-1.209960938, 
1676,333504643,0.71154815,0.237709776,-0.388205171,-0.535247684,2.995141745,7.56018734,5.452691078,77.20145416,23.37102509,3.845462322,-1.152832031,-0.520019531,-1.20703125, 
1677,333512976,0.711442888,0.242121294,-0.388809294,-0.532966912,2.756337404,7.565434933,5.614640236,61.33789825,31.99682426,-0.16591692,-1.146484375,-0.525878906,-1.20703125, 
1678,333521309,0.711431384,0.24608238,-0.388991058,-0.531031907,2.727445602,7.596973896,5.660893917,51.67647552,32.21251297,-1.905154467,-1.145507813,-0.530273438,-1.204101563, 
1679,333529642,0.71146214,0.249629229,-0.389142603,-0.529221177,2.805164099,7.715795517,5.583928585,46.59025955,29.25525093,-0.649002373,-1.139648438,-0.53515625,-1.204101563, 
1680,333537975,0.711594164,0.253118485,-0.389398217,-0.52719444,2.803642035,7.587477207,5.219583988,47.59727097,29.13622093,2.817112446,-1.139648438,-0.538574219,-1.205078125, 
1681,333546308,0.711634457,0.257286429,-0.390209258,-0.524516046,2.693125725,7.326816082,4.908393383,62.06560135,30.36306381,6.877630234,-1.139160156,-0.544921875,-1.208007813, 
1682,333554641,0.711376011,0.262372762,-0.391946316,-0.52104038,2.537834883,7.446125031,4.901521683,83.07678986,29.17645454,10.82444572,-1.133789063,-0.546875,-1.203613281, 
1683,333562974,0.710892856,0.267604798,-0.394047737,-0.517441273,2.499776363,7.834982872,5.001887798,88.57413483,25.8616581,11.00308704,-1.131835938,-0.553710938,-1.198242188, 
1684,333571307,0.710405171,0.272117555,-0.396198332,-0.514104605,2.658878326,7.922046185,5.085644722,80.501297,19.30272293,12.43066311,-1.133300781,-0.559570313,-1.1953125, 
1685,333579640,0.710117579,0.27570653,-0.398319721,-0.510941088,2.821524382,7.900296211,4.969202518,69.55744934,13.46974468,17.1339798,-1.133789063,-0.563476563,-1.195800781, 
1686,333587973,0.710224986,0.278706878,-0.399899602,-0.507920921,2.791381121,7.838920593,4.88939333,57.74298859,16.27017021,19.62508011,-1.129394531,-0.56640625,-1.190429688, 
1687,333596306,0.710721254,0.281184942,-0.400358558,-0.505492985,2.603438139,7.802402973,5.105248451,40.03805161,23.41376305,15.18909264,-1.131347656,-0.569335938,-1.188964844, 
1688,333604639,0.711542249,0.282830924,-0.399658173,-0.503971696,2.561254501,7.825149059,5.195126534,17.62724686,27.26896477,8.628189087,-1.12890625,-0.572753906,-1.187988281, 
1689,333612972,0.7128582,0.283278048,-0.397579074,-0.503505528,2.710844278,7.972044468,5.208619118,-11.41206169,31.03966522,3.018128157,-1.12890625,-0.570800781,-1.19140625, 
1690,333621305,0.71491003,0.282096803,-0.393748254,-0.504269242,2.712315321,7.938372135,5.438511848,-49.06593323,36.19756699,-1.92149663,-1.129394531,-0.567382813,-1.196777344, 
1691,333629638,0.718013346,0.278567314,-0.387918353,-0.506336272,2.537089348,7.856410027,5.658753395,-97.17936707,40.17347717,-2.426703215,-1.122558594,-0.560546875,-1.209472656, 
1692,333637971,0.722037017,0.272531599,-0.379687488,-0.510123968,2.408246994,8.11507225,5.450487614,-151.3213806,44.77722931,-8.893316269,-1.119628906,-0.55078125,-1.224609375, 
1693,333646304,0.726665676,0.264529854,-0.369306773,-0.515357792,2.27921772,7.868339539,5.533493996,-195.7693939,50.04029083,-16.7438488,-1.113769531,-0.53515625,-1.243652344, 
1694,333654637,0.731587172,0.254694253,-0.357023716,-0.521963,2.098930836,7.713077545,5.818993568,-235.5870819,52.58442688,-26.03713417,-1.109863281,-0.518066406,-1.265625, 
1695,333662970,0.736606002,0.24338989,-0.3435646,-0.529279232,2.142645121,7.437424183,6.225437164,-262.6712341,51.82159805,-29.33940887,-1.1015625,-0.498046875,-1.287109375, 
1696,333671303,0.741478205,0.231130615,-0.33024174,-0.536404133,2.178351879,7.057439804,6.440262318,-269.9290466,43.4790802,-23.56001282,-1.090332031,-0.475585938,-1.309570313, 
1697,333679636,0.746025622,0.218656704,-0.318126738,-0.54261446,2.314188719,6.848641872,6.51348114,-258.052063,30.95992661,-11.75687981,-1.089355469,-0.446289063,-1.328613281, 
1698,333687969,0.749928474,0.207362205,-0.308402896,-0.547262192,2.474643946,6.240184784,6.567672729,-219.2966919,17.15975952,1.437557817,-1.087890625,-0.427246094,-1.347167969, 
1699,333696302,0.753283858,0.197484165,-0.300517619,-0.550683677,2.425563812,6.048329353,6.81863451,-184.1252289,9.975608826,9.252830505,-1.084472656,-0.405273438,-1.360351563, 
1700,333704635,0.756219327,0.188849732,-0.294096857,-0.553150237,2.481640339,6.174137115,6.885213375,-155.0257874,5.136992931,14.74832535,-1.085449219,-0.385253906,-1.370605469, 
1701,333712968,0.758552372,0.182198942,-0.289852709,-0.55442512,2.749964952,5.961227894,6.933383465,-111.4934921,-1.803480268,20.24149704,-1.08984375,-0.370605469,-1.374511719, 
1702,333721301,0.760501146,0.177002087,-0.287065953,-0.554888606,2.604535341,5.89580965,7.127382278,-80.97918701,-5.367816925,23.57784653,-1.088378906,-0.358398438,-1.37890625, 
1703,333729634,0.762235701,0.172328413,-0.284518659,-0.555291653,2.367044449,5.859246254,7.184381008,-72.96503448,-4.625300884,21.14089012,-1.090332031,-0.348632813,-1.381347656, 
1704,333737967,0.763896406,0.167988688,-0.281661451,-0.555795908,2.458227873,5.709715366,7.123349667,-72.00777435,0.692689061,17.42823792,-1.095214844,-0.33984375,-1.385742188, 
1705,333746300,0.765595794,0.163603544,-0.278100282,-0.556558311,2.252851963,5.682980537,7.260595798,-79.00505829,7.248383045,13.60746098,-1.092773438,-0.332519531,-1.388183594, 
1706,333754633,0.767241895,0.159023657,-0.273864061,-0.557718337,2.285326242,5.604762077,7.292575836,-87.57312775,11.81152344,8.194306374,-1.08984375,-0.322265625,-1.39453125, 
1707,333762966,0.768901885,0.154609963,-0.269194961,-0.558945358,2.332411766,5.506507397,7.306595802,-89.47647858,17.51663017,6.066725254,-1.089355469,-0.3125,-1.3984375, 
1708,333771299,0.770586491,0.15026176,-0.264194727,-0.560195684,2.210280657,5.375241756,7.50975275,-91.4146347,21.60380363,5.016100407,-1.087890625,-0.302246094,-1.405273438, 
1709,333779632,0.77227509,0.145695701,-0.258686662,-0.56164521,2.180773973,5.250346661,7.769922733,-98.42769623,24.86970329,2.725661039,-1.085449219,-0.288574219,-1.411621094, 
1710,333787965,0.774125695,0.140249431,-0.25219506,-0.563433528,2.085645437,5.169050217,7.922831535,-116.8411789,28.45609856,1.492112279,-1.082519531,-0.2734375,-1.419433594, 
1711,333796298,0.776216626,0.133349523,-0.24422431,-0.565738916,2.104751825,5.095601082,8.028219223,-146.1026306,32.73078156,0.084336527,-1.080078125,-0.259765625,-1.426757813, 
1712,333804631,0.778621852,0.125235513,-0.235340282,-0.568048894,2.285268545,4.966499805,7.994859219,-166.692627,34.12642288,4.836359978,-1.077148438,-0.242675781,-1.434570313, 
1713,333812964,0.781368077,0.117009193,-0.226694226,-0.569545925,2.187587261,4.598197937,8.174860001,-164.0639801,33.15748215,17.02784538,-1.072265625,-0.22265625,-1.443847656, 
1714,333821297,0.78436327,0.108867213,-0.218759909,-0.570145965,1.983877659,4.204224586,8.424369812,-155.1168518,28.43520927,29.45075798,-1.0703125,-0.200683594,-1.453125, 
1715,333829630,0.787473977,0.100660875,-0.211708859,-0.570027769,1.997522116,3.615944862,8.361987114,-146.9739227,19.7810154,39.6643219,-1.067382813,-0.179199219,-1.45703125, 
1716,333837963,0.79040432,0.092810452,-0.205829024,-0.569457412,2.195206404,3.541498661,8.314670563,-132.29422,10.03438282,43.686409,-1.067871094,-0.162109375,-1.4609375, 
1717,333846296,0.79304558,0.085290924,-0.200992703,-0.568688333,2.1800735,3.692737818,8.422105789,-119.6724548,0.670769632,44.01948929,-1.067382813,-0.140136719,-1.465820313, 
1718,333854629,0.795359671,0.078296803,-0.197215095,-0.567784548,2.114678621,3.573036671,8.550338745,-104.8268585,-7.465109348,42.67763519,-1.069824219,-0.126464844,-1.463867188, 
1719,333862962,0.79733789,0.071821935,-0.193689376,-0.567078948,2.117433548,3.571452141,8.777460098,-97.43695068,-7.335436344,36.79194641,-1.0703125,-0.109375,-1.470214844, 
1720,333871295,0.79901886,0.065570846,-0.189688399,-0.566822648,1.983151555,3.418216705,8.86326313,-99.51274872,-1.569668055,28.43962479,-1.070800781,-0.094238281,-1.471191406, 
1721,333879628,0.800405622,0.059484214,-0.185012668,-0.567082942,2.024270535,3.319057465,8.9861269,-104.1304321,5.847531796,19.47241592,-1.071777344,-0.081542969,-1.470214844, 
1722,333887961,0.801476121,0.053739209,-0.180007279,-0.567755222,2.000291586,3.050570965,9.001234055,-103.647438,11.04432297,11.2935524,-1.0703125,-0.067382813,-1.46875, 
1723,333896294,0.802229464,0.048526842,-0.174907506,-0.56875366,2.054049969,2.780901194,8.910122871,-99.17484283,15.16588688,3.874495268,-1.065917969,-0.055175781,-1.474121094, 
1724,333904627,0.802812517,0.043693949,-0.169807717,-0.569867253,2.107826233,2.619086266,8.88922596,-95.06406403,17.69996643,0.319335282,-1.066894531,-0.043457031,-1.476074219, 
1725,333912960,0.803322017,0.039081488,-0.164556965,-0.571023345,2.070870876,2.585599899,8.867940903,-93.95581055,20.84157372,-1.29172349,-1.065917969,-0.034179688,-1.478515625, 
1726,333921293,0.803851545,0.034275606,-0.158692911,-0.572245359,2.088486671,2.452160358,8.76375103,-100.9813309,26.16245079,-1.7938205,-1.065917969,-0.020507813,-1.48046875, 
1727,333929626,0.804541171,0.028703747,-0.152196184,-0.573346436,2.041936874,2.203076601,8.730541229,-114.3297882,27.47837639,2.211598396,-1.057617188,-0.008789063,-1.482910156, 
1728,333937959,0.805343211,0.022049069,-0.145326421,-0.574296594,1.913339972,2.128065586,8.876580238,-128.8897705,23.41917801,6.85210371,-1.054199219,0.0078125,-1.483886719, 
1729,333946292,0.806105018,0.014469483,-0.138252109,-0.575214624,1.853535533,1.969498992,8.961510658,-140.7642212,18.25483513,8.708342552,-1.053710938,0.024414063,-1.486328125, 
1730,333954625,0.806829214,0.006759014,-0.131430522,-0.575940251,1.869735956,1.6796422,8.86691761,-139.7501526,14.43909836,10.80880737,-1.052734375,0.041503906,-1.484375, 
1731,333962958,0.807462454,-0.000430933,-0.12522082,-0.576475739,1.862061858,1.54673481,8.846923828,-128.8709259,11.56940365,11.34729958,-1.052246094,0.062011719,-1.487792969, 
1732,333971291,0.808049023,-0.006726495,-0.119701996,-0.576787055,1.882823467,1.298265219,8.943411827,-112.9819946,10.96280003,11.89153194,-1.050292969,0.076171875,-1.487792969, 
1733,333979624,0.80857563,-0.012061085,-0.114812054,-0.576956153,1.914572239,1.209306955,9.165748596,-97.18226624,11.42815876,11.38484478,-1.048339844,0.08984375,-1.48828125, 
1734,333987957,0.809063435,-0.016765213,-0.109966122,-0.577098727,1.617232919,0.96466291,9.196191788,-89.6924057,15.93128967,10.33863544,-1.044433594,0.1015625,-1.486328125, 
1735,333996290,0.809665859,-0.021084119,-0.103611074,-0.57728827,2.065274477,1.716897845,9.362849236,-97.52312469,35.90826416,10.52172565,-1.041503906,0.112304688,-1.487304688, 
1736,334004623,0.810305893,-0.026120966,-0.096669994,-0.577388406,1.895502448,0.73679477,9.727549553,-109.9357681,36.81609726,12.97767162,-1.038574219,0.127929688,-1.486328125, 
1737,334012956,0.81070745,-0.031723503,-0.090094857,-0.577607155,1.699896932,0.467476666,9.430944443,-113.6788788,27.91755867,10.41301727,-1.034667969,0.142578125,-1.48828125, 
1738,334021289,0.811086178,-0.037529841,-0.083660178,-0.577695429,1.863384366,0.389469326,9.131976128,-114.5814438,24.7029686,11.84712696,-1.032714844,0.158203125,-1.483886719, 
1739,334029622,0.811438978,-0.043794908,-0.076817349,-0.577709496,1.577060103,0.305728406,9.367287636,-122.9695663,25.48445892,13.23351002,-1.025878906,0.172363281,-1.487304688, 
1740,334037955,0.811557889,-0.05053566,-0.069991685,-0.577859521,1.576179981,0.041005045,9.377523422,-128.3257446,21.40714645,10.32462502,-1.022949219,0.188476563,-1.484863281, 
1741,334046288,0.811570466,-0.057247024,-0.063551992,-0.577959776,1.597878814,-0.14894852,9.211900711,-125.0555725,17.13976288,9.763092995,-1.020996094,0.205078125,-1.483886719, 
1742,334054621,0.811613262,-0.063658468,-0.057641175,-0.577848911,1.649961948,-0.350211591,9.06257534,-117.1975403,13.53807068,11.6560421,-1.018554688,0.220703125,-1.480957031, 
1743,334062954,0.811837554,-0.070309483,-0.051728453,-0.577322006,1.548351407,-0.351098508,9.330758095,-119.4961014,11.37731171,17.9537487,-1.015136719,0.237304688,-1.479492188, 
1744,334071287,0.81211859,-0.07795395,-0.045249786,-0.576488674,1.305437684,-0.513558626,9.521870613,-134.7089844,9.610377312,23.05840683,-1.017089844,0.256347656,-1.475097656, 
1745,334079620,0.812213242,-0.086207822,-0.038625337,-0.5756616,1.264473081,-0.798223555,9.659106255,-142.9739075,6.241754532,22.06588173,-1.014160156,0.272949219,-1.47265625, 
1746,334087953,0.812015951,-0.094827041,-0.031773847,-0.575003207,1.183417439,-0.940380931,9.58938694,-149.1896667,5.985384941,18.31614304,-1.012695313,0.29296875,-1.463378906, 
1747,334096286,0.811494529,-0.103597187,-0.024488576,-0.574582338,1.193572402,-1.210559368,9.513290405,-154.9289703,9.743439674,13.74592972,-1.013671875,0.310058594,-1.459472656, 
1748,334104619,0.810710013,-0.112230025,-0.016793475,-0.574344873,1.355310678,-1.473484993,9.22234726,-156.9741211,15.63628578,10.14618874,-1.0078125,0.331542969,-1.449707031, 
1749,334112952,0.809789419,-0.120493606,-0.009049007,-0.574143589,1.260712385,-1.745976448,8.831956863,-153.563736,19.06053162,8.666721344,-1.005859375,0.349121094,-1.444824219, 
1750,334121285,0.808765173,-0.128389224,-0.001622829,-0.573945105,1.193749189,-1.869551301,8.689052582,-147.0273438,18.47988892,7.234791756,-1.005371094,0.366699219,-1.435546875, 
1751,334129618,0.807694912,-0.136400118,0.005304748,-0.573581994,1.303231716,-1.984245539,9.015388489,-144.5475464,11.66326046,7.828763962,-1.001464844,0.382324219,-1.432617188, 
1752,334137951,0.806514025,-0.145219654,0.012149257,-0.572974145,1.193026304,-2.237923145,9.025341034,-153.0019684,3.981213093,9.453756332,-0.999511719,0.400878906,-1.423339844, 
1753,334146284,0.805163205,-0.154345825,0.0191416,-0.572296679,1.207590461,-2.575260639,8.952633858,-158.0164795,3.021867514,9.133149147,-0.998535156,0.419433594,-1.414550781, 
1754,334154617,0.803744733,-0.162961632,0.025778016,-0.571641326,1.296822309,-2.938975573,8.716436386,-149.6051941,3.233694315,7.733819962,-1,0.438964844,-1.402832031, 
1755,334162950,0.80225426,-0.170935318,0.032230843,-0.57107842,1.25650382,-2.964982986,8.693494797,-141.2858429,6.413572311,5.959654331,-0.995117188,0.451660156,-1.394042969, 
1756,334171283,0.800509334,-0.179021001,0.039260581,-0.57060945,1.189573407,-2.970409155,8.623160362,-147.5162048,12.30261517,4.234845638,-0.998535156,0.466308594,-1.384765625, 
1757,334179616,0.798578024,-0.187293485,0.046545301,-0.57011205,1.133851647,-3.096344709,8.62767601,-152.1364899,13.60454845,3.60137105,-0.995117188,0.484863281,-1.374023438, 
1758,334187949,0.796278,-0.196028396,0.054360639,-0.569700837,0.893993378,-3.412328005,8.698958397,-162.180954,16.33615494,0.845968306,-0.991699219,0.502441406,-1.364257813, 
