PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
1601,4234972273,-0.301863,-0.369722,0.878102,-0.033611,9.983324051,-0.349340349,-3.78183341,72.64893341,-40.36207581,-44.18144608,-0.812988281,-0.897460938,0.66796875
1602,4234980606,-0.297069,-0.374259,0.877571,-0.039474,8.321965218,-1.736741781,-3.909972668,113.8915558,-28.12697029,-31.04905701,-0.808105469,-0.889648438,0.670898438
1603,4234988939,-0.292613,-0.378572,0.87682,-0.047512,8.086381912,-2.227998018,-3.633035898,137.6204529,-12.00354958,-20.790308,-0.802246094,-0.881835938,0.677246094
1604,4234997272,-0.289378,-0.382794,0.875488,-0.057091,8.295413017,-1.242485523,-3.233936548,149.8358002,13.31650734,-17.30484009,-0.800292969,-0.872070313,0.6796875
1605,4235005605,-0.287812,-0.386934,0.873431,-0.067623,8.092983246,0.165200457,-2.908408403,152.797287,41.19010544,-17.65872002,-0.797363281,-0.858886719,0.680664063
1606,4235013938,-0.288117,-0.390907,0.870642,-0.078564,7.448986053,1.276304483,-2.820728302,147.7541351,69.072052,-19.65859604,-0.797851563,-0.848632813,0.680175781
1607,4235022271,-0.290486,-0.394551,0.867151,-0.089472,6.628659725,2.145364523,-3.037992477,135.7174835,96.55373383,-21.86247253,-0.80078125,-0.835449219,0.678222656
1608,4235030604,-0.294863,-0.397748,0.863052,-0.10001,5.823575974,2.482064009,-3.350048304,119.3806686,121.6629639,-23.76266289,-0.802734375,-0.827636719,0.6640625
1609,4235038937,-0.301202,-0.400364,0.858422,-0.110031,5.280380249,2.420000076,-3.359155893,100.8913956,144.8749847,-24.5768795,-0.801757813,-0.8203125,0.654296875
1610,4235047270,-0.30936,-0.402455,0.853257,-0.119528,5.217179775,2.124827862,-3.156778812,83.31031799,166.6741333,-26.240345,-0.8046875,-0.813476563,0.63671875
1611,4235055603,-0.319323,-0.404049,0.847538,-0.128317,5.439041138,1.755174398,-3.185295105,63.83401489,186.9024963,-29.43922806,-0.806640625,-0.806640625,0.614746094
1612,4235063936,-0.331156,-0.405069,0.841266,-0.136147,5.666254997,1.579183102,-3.437365294,40.69776535,207.0227509,-33.35385132,-0.8125,-0.809082031,0.590820313
1613,4235072269,-0.344827,-0.405368,0.834453,-0.14307,5.910363674,1.534027457,-3.871161938,17.72621346,226.8333893,-35.57713699,-0.812011719,-0.8046875,0.561523438
1614,4235080602,-0.360122,-0.404911,0.827091,-0.149292,6.29920435,1.479053617,-4.380128384,-1.906814694,245.873642,-36.50259018,-0.811035156,-0.805175781,0.534667969
1615,4235088935,-0.376927,-0.403691,0.819135,-0.154874,6.735002995,1.383298278,-5.038178444,-20.13050652,263.7633057,-37.37795639,-0.814941406,-0.806152344,0.499511719
1616,4235097268,-0.395227,-0.401717,0.810501,-0.159739,7.151323318,1.442185879,-5.442908287,-38.98826218,281.979126,-39.57842636,-0.8125,-0.807617188,0.465332031
1617,4235105601,-0.414811,-0.398787,0.801209,-0.164235,7.453311443,1.27673924,-5.711541176,-53.92193985,299.709259,-37.35386276,-0.807128906,-0.809570313,0.426269531
1618,4235113934,-0.435288,-0.394735,0.791396,-0.168551,7.634428978,0.78035593,-5.93350935,-66.06363678,314.2826843,-30.91582108,-0.804199219,-0.808105469,0.389648438
1619,4235122267,-0.456378,-0.389561,0.781077,-0.172886,7.889744759,0.233235627,-6.431363583,-74.68997192,326.4877319,-22.74061394,-0.795898438,-0.808105469,0.349121094
1620,4235130600,-0.477656,-0.383403,0.770238,-0.177735,8.20675087,-0.436301708,-7.128306389,-75.1428833,337.076355,-12.19167137,-0.791992188,-0.806640625,0.311035156
1621,4235138933,-0.498578,-0.3767,0.75882,-0.183628,8.504964828,-1.169905305,-8.606619835,-64.35865021,343.7243042,-1.725445628,-0.782714844,-0.807617188,0.274902344
1622,4235147266,-0.518508,-0.370092,0.746816,-0.190933,8.655855179,-1.651350021,-9.837622643,-42.3670578,344.6827698,6.412360191,-0.774414063,-0.799316406,0.238769531
1623,4235155599,-0.537057,-0.363956,0.734237,-0.200025,9.730937004,-1.699124932,-8.660279274,-12.09953308,342.2471924,15.02332878,-0.764160156,-0.79296875,0.210449219
1624,4235163932,-0.55452,-0.358181,0.721099,-0.210333,11.59796333,-2.204320192,-8.085552216,9.815999031,340.7095642,20.53271103,-0.753417969,-0.790039063,0.180175781
1625,4235172265,-0.57161,-0.352635,0.707289,-0.220593,12.6993103,-2.439721346,-8.71436882,14.87812614,341.0403442,15.67980385,-0.744140625,-0.784179688,0.158203125
1626,4235180598,-0.588387,-0.347619,0.692648,-0.230671,12.4535284,-1.422837615,-9.651575089,21.29001617,342.2288208,5.99862957,-0.733886719,-0.783691406,0.137207031
1627,4235188931,-0.604479,-0.343457,0.67727,-0.240743,11.73554611,-0.012794361,-10.71366501,33.77645111,338.7446289,-3.537354469,-0.722167969,-0.778808594,0.111328125
1628,4235197264,-0.619516,-0.339778,0.661914,-0.250257,11.45446682,1.106674671,-10.99707699,37.49168396,324.6925354,-9.068511963,-0.717285156,-0.779785156,0.09375
1629,4235205597,-0.633541,-0.335785,0.647344,-0.258515,11.83783436,2.11541748,-10.34409618,25.40882111,303.8061829,-9.756251335,-0.702148438,-0.776855469,0.079101563
1630,4235213930,-0.64678,-0.330893,0.633946,-0.265156,12.18585587,3.121402025,-9.557114601,2.63427639,282.4972534,-7.634308338,-0.6953125,-0.776855469,0.064941406
1631,4235222263,-0.659247,-0.324968,0.621828,-0.270423,12.03197384,3.688622713,-9.373210907,-19.65787506,261.7362976,-2.204968452,-0.687988281,-0.774414063,0.047851563
1632,4235230596,-0.670821,-0.31811,0.611006,-0.274746,11.56064415,3.396893978,-9.449169159,-37.04972839,241.7696228,6.306378365,-0.682128906,-0.7734375,0.030761719
1633,4235238929,-0.681517,-0.310735,0.601327,-0.278195,11.09232616,1.979803205,-9.296294212,-49.62516785,221.8121643,10.9331913,-0.676269531,-0.767089844,0.017089844
1634,4235247262,-0.691425,-0.303366,0.592574,-0.280653,10.7000227,0.466665119,-8.995368958,-57.945961,202.5148163,8.550852776,-0.678222656,-0.764648438,0.001953125
1635,4235255595,-0.700582,-0.296474,0.584431,-0.28238,10.33572102,-0.386513025,-8.772881508,-58.58633804,185.5806274,3.171558142,-0.668945313,-0.762207031,-0.008300781
1636,4235263928,-0.708897,-0.290411,0.576786,-0.283645,9.725547791,-0.453104258,-8.828540802,-52.81820297,169.0286713,-2.657460451,-0.672851563,-0.758300781,-0.019042969
1637,4235272261,-0.71619,-0.285339,0.56976,-0.284669,9.014722824,-0.165430576,-8.379437447,-43.39873505,149.959137,-6.402991772,-0.666503906,-0.755371094,-0.032226563
1638,4235280594,-0.722162,-0.2816,0.563528,-0.285708,8.371844292,-0.057361417,-7.890740395,-28.07416725,126.7326279,-8.415206909,-0.661621094,-0.755371094,-0.041992188
1639,4235288927,-0.726704,-0.279294,0.558235,-0.286844,8.047125816,-0.275534928,-7.280040741,-11.23410892,100.977951,-9.294350624,-0.660644531,-0.754882813,-0.045410156
1640,4235297260,-0.729794,-0.278368,0.55402,-0.288067,7.852869987,-0.325431615,-6.458573818,4.532999516,74.03926849,-9.174053192,-0.662109375,-0.755371094,-0.051757813
1641,4235305593,-0.731567,-0.278621,0.550964,-0.289184,7.660968304,-0.08425878,-5.679583073,16.00478363,47.22906494,-9.543872833,-0.656738281,-0.753417969,-0.055175781
1642,4235313926,-0.732165,-0.279528,0.549369,-0.28983,7.469109058,0.361063033,-5.25411129,17.71648216,19.30182457,-8.981700897,-0.663085938,-0.757324219,-0.05078125
1643,4235322259,-0.731761,-0.280682,0.54936,-0.289753,7.487763405,0.869669735,-5.178146839,12.27821159,-8.082867622,-8.023160934,-0.660644531,-0.758300781,-0.046386719
1644,4235330592,-0.730521,-0.281878,0.550864,-0.288862,7.730471611,1.461500406,-4.992244244,3.739144325,-32.84856415,-7.37033844,-0.665527344,-0.757324219,-0.040039063
1645,4235338925,-0.728655,-0.282772,0.553784,-0.287114,8.224250793,2.118526697,-4.647565365,-8.984459877,-53.99921036,-5.71049118,-0.672363281,-0.756835938,-0.035644531
1646,4235347258,-0.726454,-0.28271,0.558115,-0.284353,8.889092445,2.683547497,-4.232932091,-30.54171371,-70.80327606,-1.784258366,-0.671875,-0.759277344,-0.031738281
1647,4235355591,-0.724244,-0.281142,0.563707,-0.280487,9.760391235,3.138533115,-3.689687729,-58.96458817,-81.90233612,3.684743166,-0.676269531,-0.756347656,-0.020996094
1648,4235363924,-0.722405,-0.277786,0.570163,-0.275479,11.06860542,3.384925127,-1.452077866,-90.39116669,-85.12782288,8.085166931,-0.682617188,-0.753417969,-0.016113281
1649,4235372257,-0.721199,-0.272344,0.577345,-0.269042,14.45803642,3.969759941,0.76355046,-127.490303,-84.9509201,10.61593819,-0.689941406,-0.746582031,-0.015136719
1650,4235380590,-0.720109,-0.265838,0.585314,-0.261132,18.89861298,2.729422808,-0.89466387,-153.090332,-93.3927002,6.968677998,-0.694824219,-0.73828125,-0.014648438
1651,4235388923,-0.719291,-0.259286,0.59349,-0.251337,18.85782242,1.019906163,0.829645157,-170.4472504,-100.0058365,-11.55020237,-0.700195313,-0.734375,-0.017578125
1652,4235397256,-0.718342,-0.253452,0.601056,-0.241843,13.87095928,0.219885722,0.245682538,-158.3239288,-96.40906525,-16.14935684,-0.705566406,-0.731445313,-0.020019531
1653,4235405589,-0.717252,-0.247374,0.608176,-0.233422,9.614274979,-0.207287773,-1.860126972,-149.8848419,-88.66107941,-4.609161377,-0.713867188,-0.722167969,-0.01171875
1654,4235413922,-0.715555,-0.243176,0.6147,-0.225829,7.380763054,-0.331873804,-3.988280296,-120.4360428,-91.04530334,-12.25598049,-0.716308594,-0.720703125,-0.01171875
1655,4235422255,-0.712466,-0.242869,0.620571,-0.219791,7.914767742,-0.536266625,-5.388319492,-62.31956863,-103.2830734,-27.71035194,-0.71875,-0.718261719,-0.010253906
1656,4235430588,-0.707837,-0.24568,0.626324,-0.215256,10.36347008,-1.351205945,-4.808283329,-13.44969463,-119.6612701,-35.33044052,-0.726074219,-0.717773438,-0.001953125
1657,4235438921,-0.702603,-0.249766,0.631849,-0.211522,12.34306335,-1.873840094,-3.620219469,8.588092804,-123.7264328,-37.485569,-0.728515625,-0.723632813,0.007324219
1658,4235447254,-0.697622,-0.253521,0.636897,-0.20838,12.45388222,-2.161637545,-3.072357655,11.04719734,-113.9132004,-31.27573776,-0.735351563,-0.724609375,0.021972656
1659,4235455587,-0.693316,-0.256616,0.641161,-0.20587,11.17625999,-1.914386749,-3.272246599,10.14688683,-96.38141632,-24.09307671,-0.737304688,-0.729980469,0.033203125
1660,4235463920,-0.689785,-0.259732,0.644389,-0.203731,9.674765587,-1.220748425,-3.040565491,13.81660843,-78.43328857,-26.59731102,-0.737304688,-0.730957031,0.041015625
1661,4235472253,-0.686686,-0.263383,0.646855,-0.201691,8.54421711,-0.142498389,-2.563231707,20.35305595,-68.5194397,-34.33016586,-0.73828125,-0.735351563,0.050292969
1662,4235480586,-0.683711,-0.267038,0.649112,-0.199732,8.21251297,1.190914392,-2.016928673,21.2450676,-65.13871002,-34.70038223,-0.739257813,-0.737304688,0.056152344
1663,4235488919,-0.680646,-0.270382,0.65149,-0.197948,8.669487,2.365972757,-1.247433305,19.88409233,-65.60299683,-29.59181976,-0.739746094,-0.74609375,0.064941406
1664,4235497252,-0.677565,-0.273209,0.654073,-0.196114,9.226483345,2.528152943,-0.511129677,14.0964489,-66.44532776,-24.61840439,-0.7421875,-0.74609375,0.072753906
1665,4235505585,-0.674635,-0.275165,0.657015,-0.193628,9.318673134,1.923890114,-0.222484052,-1.415692329,-68.51904297,-21.91752243,-0.741210938,-0.750488281,0.081054688
1666,4235513918,-0.672057,-0.276186,0.660292,-0.189959,9.244665146,1.672757745,-0.310835809,-23.00912094,-70.44158936,-24.11847878,-0.741210938,-0.750976563,0.0859375
1667,4235522251,-0.669862,-0.276335,0.66379,-0.185245,9.407286644,1.872271895,-0.794196606,-42.58669281,-70.68159485,-26.01312828,-0.743652344,-0.75,0.08984375
1668,4235530584,-0.667909,-0.275806,0.66741,-0.180003,9.690338135,2.181698084,-1.507994294,-54.88097382,-69.90073395,-24.84900284,-0.744628906,-0.753417969,0.095214844
1669,4235538917,-0.666035,-0.274977,0.670992,-0.174826,10.0225153,2.269887924,-1.962239265,-57.23749924,-67.81756592,-21.829422,-0.74609375,-0.75390625,0.099121094
1670,4235547250,-0.664162,-0.274324,0.674289,-0.170231,10.25522804,2.050115108,-2.046900988,-49.58616257,-63.43872833,-19.19981575,-0.745117188,-0.753417969,0.100585938
1671,4235555583,-0.662239,-0.274299,0.677143,-0.16639,10.29620075,1.494504571,-1.823770165,-35.62990952,-58.46735001,-19.70149422,-0.745605469,-0.754394531,0.107421875
1672,4235563916,-0.660168,-0.275163,0.679551,-0.163348,10.05356598,1.02302134,-1.456752896,-18.50600243,-54.80183411,-22.04651833,-0.750488281,-0.757324219,0.108398438
1673,4235572249,-0.657792,-0.277021,0.681588,-0.161294,9.737307549,0.639193416,-1.200549483,1.728965878,-52.78126526,-23.07366371,-0.745605469,-0.7578125,0.114257813
1674,4235580582,-0.654942,-0.279876,0.683363,-0.160447,9.613385201,0.644305944,-1.132387757,24.44216156,-52.47731018,-21.45764351,-0.747558594,-0.764648438,0.118652344
1675,4235588915,-0.65156,-0.283687,0.684936,-0.160817,9.517605782,1.006090522,-1.269743204,46.99404907,-53.07354736,-19.08237648,-0.746582031,-0.761230469,0.127929688
1676,4235597248,-0.647846,-0.288042,0.686315,-0.162199,9.612577438,1.401112676,-1.275807977,63.1207962,-51.71776962,-15.16434479,-0.748046875,-0.767578125,0.136230469
1677,4235605581,-0.644069,-0.292364,0.687643,-0.163872,9.786618233,1.787264347,-1.513736248,65.9291687,-50.62202072,-12.30831814,-0.745605469,-0.769042969,0.149414063
1678,4235613914,-0.64051,-0.2962,0.689045,-0.165039,9.85643959,2.227584839,-1.811274171,55.80780792,-50.17829132,-12.39818382,-0.75,-0.768066406,0.159667969
1679,4235622247,-0.637399,-0.29917,0.69059,-0.165271,9.920322418,2.66315484,-2.030118465,37.16820145,-49.01522446,-12.86526775,-0.749023438,-0.7734375,0.163574219
1680,4235630580,-0.634888,-0.300968,0.692315,-0.16445,9.960124969,3.184642315,-2.249517679,14.010993,-46.57645035,-11.58090019,-0.748535156,-0.773925781,0.171875
1681,4235638913,-0.632999,-0.301566,0.694215,-0.16262,9.826571465,3.660195827,-2.360444069,-9.035990715,-43.63801956,-9.649528503,-0.748535156,-0.7734375,0.173339844
1682,4235647246,-0.63161,-0.301161,0.696261,-0.160005,9.70717144,3.728961706,-2.342140436,-27.66152573,-41.151474,-7.414991856,-0.749511719,-0.775878906,0.17578125
1683,4235655579,-0.630545,-0.300065,0.698389,-0.15696,9.68497467,3.073963642,-2.325419903,-39.30659866,-39.01139069,-4.912784576,-0.747558594,-0.773925781,0.180175781
1684,4235663912,-0.629604,-0.298742,0.700472,-0.153946,9.747499466,1.928180695,-2.29273653,-41.38788223,-36.83391953,-2.923552275,-0.748535156,-0.775878906,0.180664063
1685,4235672245,-0.628586,-0.29772,0.702353,-0.151499,9.895824432,0.98087579,-2.291931152,-32.58378601,-34.1090889,-1.562279105,-0.75,-0.775390625,0.18359375
1686,4235680578,-0.627411,-0.297401,0.703887,-0.149868,9.921607018,0.342841536,-2.320229053,-17.24358559,-30.78105736,-2.411672354,-0.750488281,-0.774414063,0.183105469
1687,4235688911,-0.626003,-0.298051,0.705038,-0.149049,9.835372925,0.105691679,-2.2441535,0.709540486,-28.37973595,-5.854432106,-0.746582031,-0.776855469,0.187988281
1688,4235697244,-0.62434,-0.299553,0.705896,-0.148956,9.83265686,0.264774144,-2.045316458,16.71837807,-27.11393738,-8.551359177,-0.749511719,-0.77734375,0.190917969
1689,4235705577,-0.622439,-0.301627,0.70659,-0.149434,9.794498444,0.674287498,-1.873337388,28.49971962,-26.8293705,-9.393995285,-0.75390625,-0.776855469,0.1953125
1690,4235713910,-0.620363,-0.304036,0.707213,-0.150233,9.660288811,1.162320971,-1.790645123,35.35469818,-27.28388214,-9.834077835,-0.752929688,-0.778320313,0.200195313
1691,4235722243,-0.61819,-0.306601,0.70781,-0.151163,9.514830589,1.414148211,-1.668966532,38.42814636,-27.77269363,-10.14296436,-0.750488281,-0.780273438,0.205078125
1692,4235730576,-0.616003,-0.309106,0.708442,-0.152027,9.490510941,1.617693901,-1.548658848,37.25072861,-28.36306953,-9.934052467,-0.75,-0.780761719,0.209472656
1693,4235738909,-0.613887,-0.311325,0.709185,-0.152595,9.413480759,1.930490136,-1.610890627,31.41496086,-29.28002357,-9.341949463,-0.750976563,-0.784179688,0.21484375
1694,4235747242,-0.611919,-0.31313,0.710066,-0.152711,9.325118065,2.391193628,-1.756278872,22.5863781,-30.07038879,-8.837010384,-0.750976563,-0.780761719,0.221679688
1695,4235755575,-0.610118,-0.31446,0.711116,-0.152295,9.36404705,2.765746832,-1.840089798,12.32509422,-31.14388084,-8.298674583,-0.749511719,-0.786621094,0.223144531
1696,4235763908,-0.608501,-0.315254,0.712343,-0.151386,9.577246666,2.832973003,-1.902642488,1.83923161,-31.83819962,-6.814839363,-0.748535156,-0.785644531,0.231933594
1697,4235772241,-0.607015,-0.315612,0.713716,-0.150133,9.711290359,2.565217972,-2.027483702,-6.050663471,-32.36493301,-5.062337875,-0.750488281,-0.786621094,0.23046875
1698,4235780574,-0.605592,-0.315805,0.715123,-0.148771,9.692997932,2.028223991,-2.218203783,-8.847267151,-32.16323471,-4.331703663,-0.75,-0.786621094,0.232910156
1699,4235788907,-0.60414,-0.316126,0.716461,-0.147551,9.631756783,1.328472376,-2.263036966,-6.105786324,-31.51543617,-4.654276848,-0.750488281,-0.784179688,0.233886719
1700,4235797240,-0.602555,-0.316739,0.717718,-0.146609,9.61687088,0.805847883,-2.165206909,-0.209716737,-31.54760933,-5.300704002,-0.751464844,-0.784179688,0.23828125
1701,4235805573,-0.600783,-0.317733,0.718888,-0.145994,9.699320793,0.595591247,-2.079478741,7.169841766,-31.99483681,-6.352554321,-0.749023438,-0.785644531,0.241699219
1702,4235813906,-0.598796,-0.319121,0.719988,-0.145709,9.751619339,0.66453135,-1.804842234,14.76406002,-32.91856384,-7.383989334,-0.749511719,-0.788085938,0.245117188
1703,4235822239,-0.596576,-0.320862,0.721067,-0.145656,9.772169113,1.051331043,-1.685374975,21.03267288,-34.72313309,-8.611351967,-0.751953125,-0.787597656,0.251464844
1704,4235830572,-0.594151,-0.322874,0.722151,-0.145753,9.707756042,1.363584757,-1.48873961,25.63828087,-36.68463135,-9.635285378,-0.75,-0.790039063,0.255371094
1705,4235838905,-0.591481,-0.325104,0.723314,-0.145887,9.624556541,1.465134382,-1.263015866,28.71653748,-40.03038406,-10.64282608,-0.749023438,-0.788574219,0.260742188
1706,4235847238,-0.58857,-0.327412,0.724625,-0.145995,9.533772469,1.456558108,-0.933910191,29.8755455,-43.91706085,-10.49590778,-0.75,-0.791015625,0.265136719
1707,4235855571,-0.585429,-0.329702,0.726143,-0.145923,9.399254799,1.408904552,-0.577944815,28.55549622,-48.64329529,-10.3738842,-0.746582031,-0.792480469,0.274414063
1708,4235863904,-0.582015,-0.331962,0.727923,-0.145595,9.207821846,1.494454384,-0.631485343,26.46199608,-54.58952332,-10.40959358,-0.748535156,-0.792480469,0.277832031
1709,4235872237,-0.578294,-0.334314,0.729906,-0.145113,9.143685341,1.776929498,-0.783432722,26.65678215,-60.17294312,-11.0163784,-0.748046875,-0.791015625,0.290527344
1710,4235880570,-0.574234,-0.336813,0.732055,-0.144629,9.304252625,1.966878176,-1.033720851,29.03704071,-65.19637299,-11.06169796,-0.747558594,-0.793457031,0.298339844
1711,4235888903,-0.569883,-0.339477,0.734305,-0.144201,9.687930107,2.284230471,-0.857198179,32.05381393,-69.00035095,-11.24646091,-0.747070313,-0.794433594,0.30859375
1712,4235897236,-0.565287,-0.342661,0.736434,-0.143902,9.686182022,2.744390965,-1.8720541,38.81791687,-70.95251465,-15.55081749,-0.748535156,-0.793945313,0.315917969
1713,4235905569,-0.560147,-0.346324,0.738635,-0.143957,9.751210213,2.657663107,-2.343047857,48.53113556,-76.29528809,-16.23663521,-0.741699219,-0.795898438,0.325195313
1714,4235913902,-0.554535,-0.349995,0.740958,-0.14486,9.968026161,1.983390927,-3.067413807,59.21279526,-78.01404572,-8.28216362,-0.747558594,-0.797851563,0.338867188
1715,4235922235,-0.548727,-0.353712,0.743257,-0.146169,10.06302261,0.902880669,-3.143079519,64.70688629,-77.95996857,-5.371366501,-0.744140625,-0.797363281,0.346191406
1716,4235930568,-0.54283,-0.357432,0.745556,-0.14742,10.16956806,0.917783856,-3.376602888,64.55271912,-79.16207123,-5.659068584,-0.743164063,-0.798339844,0.357421875
1717,4235938901,-0.537082,-0.361035,0.747814,-0.148252,10.10762596,1.491156578,-3.73284626,58.74895859,-79.14752197,-8.099918365,-0.738769531,-0.79296875,0.375976563
1718,4235947234,-0.531355,-0.364502,0.750136,-0.148678,10.28641987,2.110085249,-4.161977768,53.33348846,-81.14841461,-9.416909218,-0.73828125,-0.796875,0.387207031
1719,4235955567,-0.525703,-0.367568,0.752563,-0.148958,10.55016899,2.052741528,-4.424462318,48.3001976,-81.04042816,-5.974298,-0.737792969,-0.793945313,0.395019531
1720,4235963900,-0.520213,-0.370144,0.755076,-0.149134,10.8409462,1.428796649,-4.56700325,42.69144821,-79.51525879,-1.552579522,-0.737792969,-0.793457031,0.409179688
1721,4235972233,-0.514873,-0.372309,0.757643,-0.149256,11.08861256,0.729681909,-4.589131832,38.31225967,-77.78755951,2.289979219,-0.733398438,-0.791992188,0.419433594
1722,4235980566,-0.509622,-0.374363,0.760166,-0.149313,11.15168381,0.184811234,-4.5612216,36.4851532,-76.63282013,2.587464333,-0.737792969,-0.796386719,0.429199219
1723,4235988899,-0.504287,-0.376439,0.762664,-0.14947,11.00378799,-0.11744979,-4.49078083,38.17055511,-76.88816071,3.092708111,-0.735351563,-0.790039063,0.435546875
1724,4235997232,-0.498783,-0.378554,0.76517,-0.14979,10.7964735,-0.285265893,-4.268059254,41.0025177,-77.94185638,4.209215641,-0.734375,-0.791015625,0.446777344
1725,4236005565,-0.493098,-0.380688,0.767697,-0.15027,10.73034573,-0.183908597,-3.904993534,43.7246933,-79.19424438,5.582945347,-0.737304688,-0.788085938,0.458984375
1726,4236013898,-0.487182,-0.382801,0.770307,-0.150843,10.89179134,0.139029384,-3.534075022,45.5916481,-81.66108704,7.356286049,-0.732421875,-0.786621094,0.468261719
1727,4236022231,-0.481024,-0.384903,0.773004,-0.151456,11.08950996,0.434622586,-3.251243591,47.04113388,-84.5872879,8.686806679,-0.732910156,-0.788574219,0.478515625
1728,4236030564,-0.474621,-0.387037,0.775759,-0.15213,11.27133846,0.615710914,-2.882021189,49.08164597,-87.30791473,9.587211609,-0.728515625,-0.784179688,0.491699219
1729,4236038897,-0.467977,-0.389199,0.778552,-0.152931,11.55683136,0.621431291,-2.337460279,51.81655502,-89.52497101,10.81082153,-0.729003906,-0.782714844,0.50390625
1730,4236047230,-0.460952,-0.391266,0.781488,-0.154012,12.85637188,1.648619056,-2.391388178,55.93877029,-92.82298279,15.19139957,-0.728027344,-0.776855469,0.515625
1731,4236055563,-0.453751,-0.392593,0.784893,-0.154703,13.81404495,3.05809927,-2.411103249,47.01255035,-98.20056152,23.56876373,-0.725585938,-0.773925781,0.528320313
1732,4236063896,-0.446471,-0.393564,0.788597,-0.15458,13.85225105,3.494183064,-2.046067238,35.79982758,-104.581131,24.1179657,-0.724121094,-0.7734375,0.539550781
1733,4236072229,-0.439299,-0.394636,0.792107,-0.15445,13.29039955,2.245322466,-0.608047962,36.16427612,-102.4659958,21.70868111,-0.72265625,-0.769042969,0.547363281
1734,4236080562,-0.431946,-0.396026,0.795532,-0.154026,12.83600712,0.460133791,0.602823973,36.05831528,-106.1709442,16.3814106,-0.723144531,-0.765136719,0.561523438
1735,4236088895,-0.42392,-0.397522,0.79919,-0.153535,13.03097725,-0.465960473,0.4403193,39.11698151,-115.5403442,17.53009224,-0.723144531,-0.762207031,0.573242188
1736,4236097228,-0.415057,-0.399511,0.802771,-0.153902,13.42696762,-0.745019376,1.83694756,56.16580582,-120.6249542,18.45040321,-0.719726563,-0.758789063,0.590820313
1737,4236105561,-0.405062,-0.402093,0.806359,-0.155049,14.03530312,-0.759269953,2.806396246,74.35385895,-130.1391449,18.79556465,-0.716308594,-0.755859375,0.604492188
1738,4236113894,-0.394479,-0.404639,0.810161,-0.155893,14.00950909,0.567996085,3.441062689,73.5949173,-139.4438019,19.93520927,-0.711914063,-0.749023438,0.623046875
1739,4236122227,-0.38372,-0.407234,0.813987,-0.156056,13.30636311,1.96747148,4.428425312,67.19919586,-145.4500732,16.20903206,-0.706054688,-0.743652344,0.640625
1740,4236130560,-0.373273,-0.409527,0.817984,-0.154485,12.67717457,2.780836821,4.475588799,44.08450317,-151.8971558,10.73467636,-0.701171875,-0.740234375,0.655273438
1741,4236138893,-0.363335,-0.411527,0.822147,-0.150724,12.3688755,4.139835358,4.075418949,14.73028183,-158.7605438,2.632587433,-0.696777344,-0.736816406,0.674316406
1742,4236147226,-0.354018,-0.413223,0.826346,-0.145184,12.20984364,5.468301773,3.523554802,-10.49457455,-161.3409576,-3.90216279,-0.687011719,-0.736328125,0.687988281
1743,4236155559,-0.345493,-0.414211,0.830713,-0.1378,11.68964481,6.556314945,1.764712334,-39.73743439,-162.2419891,-5.447218418,-0.680664063,-0.745117188,0.702148438
1744,4236163892,-0.337674,-0.414224,0.835425,-0.128326,10.38380337,7.744979858,-2.608759642,-72.90511322,-165.8461456,-3.624018908,-0.668457031,-0.74609375,0.711914063
1745,4236172225,-0.330032,-0.413418,0.840432,-0.117678,8.795800209,7.855053902,-7.801532745,-91.73033905,-170.4715271,1.69998312,-0.662597656,-0.751953125,0.725585938
1746,4236180558,-0.322363,-0.411698,0.845651,-0.107099,8.809895515,6.806581497,-8.583601952,-95.28179932,-169.8255005,13.83731365,-0.653808594,-0.758300781,0.730957031
1747,4236188891,-0.314376,-0.409789,0.850791,-0.09698,10.98142147,3.663348436,-7.371296406,-88.84366608,-170.3305969,18.0886898,-0.643554688,-0.762695313,0.741699219
1748,4236197224,-0.307339,-0.407952,0.855296,-0.087157,14.44463348,-1.367612004,-5.198640823,-89.5725174,-154.861969,13.69154167,-0.636230469,-0.770507813,0.75
1749,4236205557,-0.302624,-0.406214,0.858675,-0.078071,16.37487411,-3.524135828,-3.090023518,-92.16090393,-118.8134537,6.534923077,-0.629394531,-0.774414063,0.756835938
1750,4236213890,-0.29917,-0.405722,0.860627,-0.072231,14.08924675,-1.774808288,-3.14287138,-54.17409515,-81.14793396,-4.010530949,-0.625976563,-0.783691406,0.76171875
1751,4236222223,-0.295974,-0.406908,0.861283,-0.070896,10.08455181,-0.595976472,-3.90410471,5.913278103,-49.34128189,-12.81255436,-0.625488281,-0.786132813,0.766113281
1752,4236230556,-0.292211,-0.408519,0.861666,-0.072563,7.110702515,-1.267405629,-4.040982723,46.62588501,-38.52083588,-6.5930233,-0.618164063,-0.783203125,0.772460938
1753,4236238889,-0.287812,-0.409904,0.862202,-0.075901,5.923379898,-1.857780218,-4.153769016,68.94363403,-37.10332108,4.288755894,-0.615234375,-0.78125,0.782226563
1754,4236247222,-0.283758,-0.411075,0.862564,-0.080566,6.070287228,-1.233795047,-4.344382763,82.06661224,-24.5681591,10.73449707,-0.618164063,-0.775878906,0.7890625
